"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"149","Free fatty acids regulate insulin secretion(reactome)","0.0267661254936376","0.216566173690094","-0.846858423857453","-1.43478677768458","60","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"150","G alpha (i) signalling events(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"151","G alpha (s) signaling events(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"152","G alpha (s) signalling events(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"153","G-protein mediated events(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"154","Gamma carboxylation, hypusine formation and arylsulfatase activation(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"155","Gamma carboxylation, hypusine formation and arylsulfatase activation(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"156","Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"157","Gene expression (Transcription)(reactome)","0.144688644688645","0.281960248824154","-0.78798438802672","-1.27846313465363","315","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"158","Generic Transcription Pathway(reactome)","0.144688644688645","0.281960248824154","-0.78798438802672","-1.27846313465363","315","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"159","Genetic causes of porto-sinusoidal vascular disease(wiki)","0.213953488372093","0.363181551690444","-0.91","-1.21436683702442","321","1","hmdb:HMDB0001044"
"160","Gluconeogenesis(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"161","Glucose metabolism(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"162","Glucose metabolism(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"163","Glutamate and glutamine metabolism(reactome)","0.271760797342193","0.398213460649931","-0.88","-1.17433276547416","408","1","hmdb:HMDB0000812"
"164","Glutamate and glutamine metabolism(wiki)","0.271760797342193","0.398213460649931","-0.88","-1.17433276547416","408","1","hmdb:HMDB0000812"
"165","Glutathione conjugation(reactome)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"166","Glutathione metabolism(kegg)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"167","Glutathione synthesis and recycling(reactome)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"168","Glycerolipid Metabolism(kegg)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"169","Glycerophospholipid biosynthesis(reactome)","0.0837696335078534","0.216566173690094","0.834013015123019","1.47073931561927","79","3","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0015124"")"
"170","Glycerophospholipid biosynthesis(wiki)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"171","Glycerophospholipid biosynthetic pathway(wiki)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"172","Glycine metabolism(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"173","Glycine, serine and threonine metabolism(kegg)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"174","Glycogen breakdown (glycogenolysis)(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"175","Glycogen metabolism(reactome)","0.0265567765567766","0.216566173690094","-0.878639685244035","-1.42554657591779","57","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"176","Glycogen metabolism(wiki)","0.0265567765567766","0.216566173690094","-0.878639685244035","-1.42554657591779","57","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"177","Glycolysis(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"178","Glycosaminoglycan metabolism(reactome)","0.0207182320441989","0.216566173690094","0.809605640091086","1.73403419866984","14","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0001448"")"
"179","Glycosaminoglycan metabolism(wiki)","0.0207182320441989","0.216566173690094","0.809605640091086","1.73403419866984","14","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0001448"")"
"180","Glycosphingolipid metabolism(reactome)","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"181","GPCR downstream signalling(reactome)","0.0641025641025641","0.216566173690094","-0.780205056632582","-1.36567788973028","149","6","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"182","GPCR ligand binding(reactome)","0.258704453441296","0.398213460649931","-0.631567278551903","-1.17590232445947","638","8","c(""hmdb:HMDB0000220"", ""hmdb:HMDB0247631"", ""hmdb:HMDB0005011"")"
"183","Heme signaling(reactome)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"184","Hemostasis(reactome)","0.0645019745502413","0.216566173690094","-0.811126935503802","-1.37424883463232","146","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0247631"", ""hmdb:HMDB0005011"")"
"185","Histidine metabolism(kegg)","0.217032967032967","0.365338827838828","-0.747167624330405","-1.21224008702158","473","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"186","HS-GAG degradation(reactome)","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"187","IGF1R signaling cascade(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"188","Immune System(reactome)","0.0403685827117157","0.216566173690094","-0.833888663550999","-1.41281280886854","91","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"189","Infection with Mycobacterium tuberculosis(reactome)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"190","Influenza A virus infection(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"191","Innate Immune System(reactome)","0.0403685827117157","0.216566173690094","-0.833888663550999","-1.41281280886854","91","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"192","Insulin receptor signalling cascade(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"193","Integration of energy metabolism(reactome)","0.0267661254936376","0.216566173690094","-0.846858423857453","-1.43478677768458","60","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"194","Integration of energy metabolism(wiki)","0.0267661254936376","0.216566173690094","-0.846858423857453","-1.43478677768458","60","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"195","Interconversion of nucleotide di- and triphosphates(reactome)","0.167871485943775","0.29486991444037","-0.658114409879533","-1.25028113620043","417","9","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"196","Interferon Signaling(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"197","Intracellular metabolism of fatty acids regulates insulin secretion(reactome)","0.0551219512195122","0.216566173690094","-0.887755102040816","-1.36344528935852","112","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"198","Intracellular signaling by second messengers(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"199","IRS-mediated signalling(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"200","IRS-related events triggered by IGF1R(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"201","ISG15 antiviral mechanism(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"202","ISG15 antiviral mechanism(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"203","Kennedy pathway from sphingolipids(wiki)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"204","Keratan sulfate biosynthesis(reactome)","0.0158730158730159","0.216566173690094","0.870600423629678","1.69095002019619","12","4","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0000288"", ""hmdb:HMDB0247871"")"
"205","Keratan sulfate degradation(reactome)","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"206","Keratan sulfate/keratin metabolism(reactome)","0.0207182320441989","0.216566173690094","0.809605640091086","1.73403419866984","14","5","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"", ""hmdb:HMDB0001448"")"
"207","Ketone body metabolism(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"208","Ketone body metabolism(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"209","L1CAM interactions(reactome)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"210","L1CAM interactions(wiki)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"211","Late SARS-CoV-2 Infection Events(reactome)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"212","Latent infection - Other responses of Mtb to phagocytosis(reactome)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"213","Latent infection - Other responses of Mycobacterium tuberculosis to phagocytosis(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"214","Leukotriene metabolic pathway(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"215","Lewis blood group biosynthesis(reactome)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"216","Linoleic acid (LA) metabolism(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"217","Lipid metabolism pathway(wiki)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"218","Lipophagy(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"219","Lipophagy(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"220","Macroautophagy(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"221","Macroautophagy(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"222","MAPK family signaling cascades(reactome)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"223","MAPK1/MAPK3 signaling(reactome)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"224","Maturation of protein 3a(reactome)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"225","Membrane Trafficking(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"226","Metabolic disorders of biological oxidation enzymes(reactome)","0.0544502617801047","0.216566173690094","0.857142857142857","1.51152760957368","51","3","c(""hmdb:HMDB0015167"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"227","Metabolic reprogramming in colon cancer(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"228","Metabolism of fat-soluble vitamins(reactome)","0.252041371801851","0.398213460649931","-0.819093233193516","-1.17487592070899","462","2","hmdb:HMDB0000220"
"229","Metabolism of ingested H2SeO4 and H2SeO3 into H2Se(reactome)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"230","Metabolism of nitric oxide: NOS3 activation and regulation(reactome)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"231","Metabolism of nitric oxide: NOS3 activation and regulation(wiki)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"232","Metabolism of nucleotides(reactome)","0.0470802919708029","0.216566173690094","-0.659732294461899","-1.38365449967712","128","17","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0059594"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"233","Metabolism of steroids(reactome)","0.136324786324786","0.281960248824154","-0.734069276730239","-1.28492140910705","318","6","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"234","Metabolism of vitamins and cofactors(reactome)","0.0757085020242915","0.216566173690094","-0.732008058685581","-1.36291097870849","186","8","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"235","Metabolism of water-soluble vitamins and cofactors(reactome)","0.164957264957265","0.29131310266591","-0.718370611984275","-1.2574423263203","385","6","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"236","Metabolism of water-soluble vitamins and cofactors(wiki)","0.203572912339011","0.350469275220002","-0.675596457410895","-1.22183104802465","489","7","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0250240"", ""hmdb:HMDB0011691"")"
"237","Metabolism overview(wiki)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"238","Methionine Metabolism(kegg)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"239","Methionine metabolism leading to sulfur amino acids and related disorders(wiki)","0.197802197802198","0.341504649196957","-0.756528573415409","-1.22742773349325","431","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"240","Methylation(reactome)","0.0544502617801047","0.216566173690094","0.857142857142857","1.51152760957368","51","3","c(""hmdb:HMDB0015167"", ""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"241","Mevalonate arm of cholesterol biosynthesis pathway(wiki)","0.104273504273504","0.23317248557101","0.878787878787879","1.37068400417199","121","2","c(""hmdb:HMDB0001343"", ""hmdb:HMDB0256482"")"
"242","Mevalonate arm of cholesterol biosynthesis pathway with inhibitors(wiki)","0.104273504273504","0.23317248557101","0.878787878787879","1.37068400417199","121","2","c(""hmdb:HMDB0001343"", ""hmdb:HMDB0256482"")"
"243","Mevalonate pathway(wiki)","0.104273504273504","0.23317248557101","0.878787878787879","1.37068400417199","121","2","c(""hmdb:HMDB0001343"", ""hmdb:HMDB0256482"")"
"244","Mismatch Repair(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"245","Mismatch Repair(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"246","Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"247","Mismatch repair (MMR) directed by MSH2:MSH6 (MutSalpha)(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"248","Mitochondrial biogenesis(reactome)","0.0551219512195122","0.216566173690094","-0.887755102040816","-1.36344528935852","112","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"249","Mitochondrial biogenesis(wiki)","0.0551219512195122","0.216566173690094","-0.887755102040816","-1.36344528935852","112","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"250","Mitochondrial Fatty Acid Beta-Oxidation(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"251","Mitochondrial fatty acid beta-oxidation(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"252","mitochondrial fatty acid beta-oxidation of saturated fatty acids(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"253","Mitochondrial tRNA aminoacylation(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"254","Molybdenum cofactor (Moco) biosynthesis(wiki)","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"255","Molybdenum cofactor biosynthesis(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"256","MTOR signalling(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"257","Multifunctional anion exchangers(reactome)","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"258","NAD biosynthesis II (from tryptophan)(wiki)","0.243131868131868","0.398213460649931","-0.731958762886598","-1.18756451099315","530","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0011631"", ""hmdb:HMDB0000732"")"
"259","Neddylation(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"260","Neddylation(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"261","Nervous system development(reactome)","0.297674418604651","0.398213460649931","-0.87","-1.16098807495741","447","1","hmdb:HMDB0000220"
"262","Nicotinamide salvaging(reactome)","0.0858536585365854","0.216566173690094","-0.861176127232006","-1.32262437161246","175","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"263","Nicotinate and nicotinamide metabolism(kegg)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"264","Nicotinate metabolism(reactome)","0.0858536585365854","0.216566173690094","-0.861176127232006","-1.32262437161246","175","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"265","Nicotinate metabolism(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"266","Nitrogen metabolism(kegg)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"267","NO/cGMP/PKG mediated neuroprotection(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"268","Nucleobase biosynthesis(wiki)","0.0265567765567766","0.216566173690094","-0.878639685244035","-1.42554657591779","57","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"269","Nucleobase catabolism(wiki)","0.218028581898131","0.365998118089384","-0.578681973524266","-1.20632747849237","594","16","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0059594"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0250240"", ""hmdb:HMDB0011691"")"
"270","Nucleotide biosynthesis(reactome)","0.0265567765567766","0.216566173690094","-0.878639685244035","-1.42554657591779","57","4","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"271","Nucleotide catabolism(reactome)","0.0277777777777778","0.216566173690094","-0.706486161799335","-1.43837991724186","73","14","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0059594"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"272","Nucleotide salvage(reactome)","0.136525524337159","0.281960248824154","-0.6636259311868","-1.28189916674666","344","10","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"273","Nucleotide salvage(wiki)","0.136525524337159","0.281960248824154","-0.6636259311868","-1.28189916674666","344","10","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0001044"", ""hmdb:HMDB0000045"")"
"274","Nucleotide-like (purinergic) receptors(reactome)","0.28780487804878","0.398213460649931","-0.748419668485625","-1.14944906440321","589","3","c(""hmdb:HMDB0247631"", ""hmdb:HMDB0005011"")"
"275","O-linked glycosylation(reactome)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"276","O-linked glycosylation(wiki)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"277","O-linked glycosylation of mucins(reactome)","0.0299145299145299","0.216566173690094","0.94949494949495","1.48096892404789","34","2","c(""hmdb:HMDB0000095"", ""hmdb:HMDB0243501"")"
"278","OAS antiviral response(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"279","OAS antiviral response(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"280","One carbon pool by folate(kegg)","0.253156146179402","0.398213460649931","-0.89","-1.18767745599091","380","1","hmdb:HMDB0003470"
"281","Ophthalmate biosynthesis in hepatocytes(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"282","Opioid signaling(wiki)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"283","Opioid Signalling(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"284","Organelle biogenesis and maintenance(reactome)","0.0551219512195122","0.216566173690094","-0.887755102040816","-1.36344528935852","112","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0000220"")"
"285","Organic anion transporters(reactome)","0.27755905511811","0.398213460649931","0.86","1.16231685997498","422","1","hmdb:HMDB0001448"
"286","Overview of nanoparticle effects(wiki)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"287","P2Y receptors(reactome)","0.28780487804878","0.398213460649931","-0.748419668485625","-1.14944906440321","589","3","c(""hmdb:HMDB0247631"", ""hmdb:HMDB0005011"")"
"288","Pantothenate and CoA Biosynthesis(kegg)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"289","Paracetamol ADME(reactome)","0.157264957264957","0.281960248824154","0.848484848484849","1.32341903851088","183","2","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"290","PDE3B signalling(reactome)","0.0936309199782254","0.216566173690094","-0.909090909090909","-1.30396513552202","171","2","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"291","Pentose phosphate pathway(reactome)","0.0521951219512195","0.216566173690094","-0.892970195207418","-1.37145481157385","106","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"292","Pentose phosphate pathway(wiki)","0.0179903466432646","0.216566173690094","-0.86201492295657","-1.46046562067742","40","5","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"293","Pentose phosphate pathway in senescent cells(wiki)","0.0521951219512195","0.216566173690094","-0.892970195207418","-1.37145481157385","106","3","c(""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
