"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"44","Chromosomal and microsatellite instability in colorectal cancer(wiki)","0.00011640692076434","0.000733651025311058","0.538434096309916","0.493631343226001","1.71013200167827","72","c(""gene_symbol:BIRC5"", ""gene_symbol:TGFB1"", ""gene_symbol:RAC2"", ""gene_symbol:CCND1"", ""gene_symbol:MYC"", ""gene_symbol:TP53"", ""gene_symbol:TGFB3"", ""gene_symbol:BAK1"", ""gene_symbol:CASP3"", ""gene_symbol:BCL2L11"", ""gene_symbol:TCF7"", ""gene_symbol:TGFBR1"", ""gene_symbol:CDKN1A"", ""gene_symbol:TGFBR2"", ""gene_symbol:RALB"", ""gene_symbol:MSH6"", ""gene_symbol:REL"", ""gene_symbol:GADD45A"", ""gene_symbol:TCF7L1"", ""gene_symbol:AXIN1"", ""gene_symbol:SMAD4"", ""gene_symbol:POLK"", ""gene_symbol:BAX"", ""gene_symbol:LEF1"", ""gene_symbol:AKT1"", 
""gene_symbol:RHOA"", ""gene_symbol:PTGS2"", ""gene_symbol:GADD45G"", ""gene_symbol:TGFB2"", ""gene_symbol:PMAIP1"", ""gene_symbol:TCF7L2"", ""gene_symbol:JUN"", ""gene_symbol:MLH1"", ""gene_symbol:NTN1"", ""gene_symbol:SMAD2"", ""gene_symbol:MSH2"", ""gene_symbol:BBC3"", ""gene_symbol:BCL2"", ""gene_symbol:RAF1"", ""gene_symbol:SMAD3"", ""gene_symbol:RALA"", ""gene_symbol:BAD"")","0.0478395061728395","0.248698522613751","-0.948979591836735","-1.41693532953203","61","2","c(""hmdb:HMDB0246871"", ""hmdb:HMDB0001043"")"
"45","Collagen biosynthesis and modifying enzymes(reactome)","5.77313661363735e-15","3.02275511924294e-13","0.996986217533181","0.70562485449399","2.40942329434507","62","c(""gene_symbol:COL7A1"", ""gene_symbol:COL18A1"", ""gene_symbol:COL3A1"", ""gene_symbol:SERPINH1"", ""gene_symbol:COL5A1"", ""gene_symbol:PLOD2"", ""gene_symbol:COL4A1"", ""gene_symbol:COL5A2"", ""gene_symbol:COL6A2"", ""gene_symbol:COL5A3"", ""gene_symbol:COL27A1"", ""gene_symbol:ADAMTS14"", ""gene_symbol:COL6A1"", ""gene_symbol:COL4A2"", ""gene_symbol:COL6A3"", ""gene_symbol:BMP1"", ""gene_symbol:COL10A1"", ""gene_symbol:P4HB"", ""gene_symbol:COL14A1"", ""gene_symbol:P3H3"", ""gene_symbol:COL12A1"", ""gene_symbol:P3H1"", ""gene_symbol:CRTAP"", 
""gene_symbol:PCOLCE"", ""gene_symbol:PCOLCE2"", ""gene_symbol:PPIB"", ""gene_symbol:COL11A1"", ""gene_symbol:COL15A1"", ""gene_symbol:PLOD3"", ""gene_symbol:COL16A1"", ""gene_symbol:COL8A1"", ""gene_symbol:PLOD1"", ""gene_symbol:COLGALT1"", ""gene_symbol:COL4A5"")","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"46","Collagen biosynthesis and modifying enzymes(wiki)","5.77313661363735e-15","3.02275511924294e-13","0.996986217533181","0.70562485449399","2.40942329434507","62","c(""gene_symbol:COL7A1"", ""gene_symbol:COL18A1"", ""gene_symbol:COL3A1"", ""gene_symbol:SERPINH1"", ""gene_symbol:COL5A1"", ""gene_symbol:PLOD2"", ""gene_symbol:COL4A1"", ""gene_symbol:COL5A2"", ""gene_symbol:COL6A2"", ""gene_symbol:COL5A3"", ""gene_symbol:COL27A1"", ""gene_symbol:ADAMTS14"", ""gene_symbol:COL6A1"", ""gene_symbol:COL4A2"", ""gene_symbol:COL6A3"", ""gene_symbol:BMP1"", ""gene_symbol:COL10A1"", ""gene_symbol:P4HB"", ""gene_symbol:COL14A1"", ""gene_symbol:P3H3"", ""gene_symbol:COL12A1"", ""gene_symbol:P3H1"", ""gene_symbol:CRTAP"", 
""gene_symbol:PCOLCE"", ""gene_symbol:PCOLCE2"", ""gene_symbol:PPIB"", ""gene_symbol:COL11A1"", ""gene_symbol:COL15A1"", ""gene_symbol:PLOD3"", ""gene_symbol:COL16A1"", ""gene_symbol:COL8A1"", ""gene_symbol:PLOD1"", ""gene_symbol:COLGALT1"", ""gene_symbol:COL4A5"")","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"47","Collagen formation(reactome)","7.36999235788267e-17","4.70297637337388e-15","1.05746357275086","0.689691939794424","2.41990910564216","81","c(""gene_symbol:COL7A1"", ""gene_symbol:COL18A1"", ""gene_symbol:COL3A1"", ""gene_symbol:SERPINH1"", ""gene_symbol:COL5A1"", ""gene_symbol:PLOD2"", ""gene_symbol:COL4A1"", ""gene_symbol:COL5A2"", ""gene_symbol:COL6A2"", ""gene_symbol:COL5A3"", ""gene_symbol:COL27A1"", ""gene_symbol:ADAMTS14"", ""gene_symbol:COL6A1"", ""gene_symbol:COL4A2"", ""gene_symbol:PXDN"", ""gene_symbol:MMP13"", ""gene_symbol:COL6A3"", ""gene_symbol:CTSS"", ""gene_symbol:BMP1"", ""gene_symbol:COL10A1"", ""gene_symbol:LOXL3"", ""gene_symbol:P4HB"", ""gene_symbol:COL14A1"", 
""gene_symbol:CTSL"", ""gene_symbol:P3H3"", ""gene_symbol:COL12A1"", ""gene_symbol:CD151"", ""gene_symbol:P3H1"", ""gene_symbol:CRTAP"", ""gene_symbol:PCOLCE"", ""gene_symbol:PCOLCE2"", ""gene_symbol:PPIB"", ""gene_symbol:COL11A1"", ""gene_symbol:COL15A1"", ""gene_symbol:PLOD3"", ""gene_symbol:COL16A1"", ""gene_symbol:ITGA6"", ""gene_symbol:MMP9"", ""gene_symbol:ITGB4"", ""gene_symbol:COL8A1"", ""gene_symbol:PLEC"", ""gene_symbol:PLOD1"", ""gene_symbol:COLGALT1"", ""gene_symbol:COL4A5"")","0.130261660978385","0.248698522613751","0.855202510250135","1.32877813071351","228","3","c(""hmdb:HMDB0000254"", ""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"48","Common pathways underlying drug addiction(wiki)","4.24862490153588e-09","8.85274698871049e-08","0.761460801445585","-0.567827910731913","-2.8464424364049","41","c(""gene_symbol:ADCY1"", ""gene_symbol:GRIN2A"", ""gene_symbol:DRD1"", ""gene_symbol:CAMK4"", ""gene_symbol:CAMK2A"", ""gene_symbol:GRIA3"", ""gene_symbol:GRIN1"", ""gene_symbol:PPP1R1A"", ""gene_symbol:DRD2"", ""gene_symbol:GRIA4"", ""gene_symbol:GRIA2"", ""gene_symbol:PRKCB"", ""gene_symbol:PRKCG"", ""gene_symbol:GRM5"", ""gene_symbol:GNAI1"", ""gene_symbol:GRIA1"", ""gene_symbol:GRM1"", ""gene_symbol:ADCY8"", ""gene_symbol:PRKCA"", ""gene_symbol:GJB1"", ""gene_symbol:CALM3"")","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"49","Condensation of Prometaphase Chromosomes(reactome)","1.62572244559912e-06","1.91338630196738e-05","0.643551836150722","0.854124918201243","2.12106808263768","11","c(""gene_symbol:CDK1"", ""gene_symbol:CCNB1"", ""gene_symbol:SMC4"", ""gene_symbol:NCAPG"", ""gene_symbol:NCAPH"", ""gene_symbol:CCNB2"", ""gene_symbol:SMC2"", ""gene_symbol:NCAPD2"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"50","Condensation of Prophase Chromosomes(reactome)","3.72383170372856e-05","0.000290231463321135","0.557332238758646","0.611413989541113","1.91776166397465","34","c(""gene_symbol:CDK1"", ""gene_symbol:CCNB1"", ""gene_symbol:PLK1"", ""gene_symbol:SMC4"", ""gene_symbol:SMC2"", ""gene_symbol:NCAPG2"", ""gene_symbol:H2AZ1"", ""gene_symbol:H3-3A"", ""gene_symbol:KMT5A"", ""gene_symbol:H2BC11"", ""gene_symbol:SET"", ""gene_symbol:H3C14"", ""gene_symbol:NCAPD3"", ""gene_symbol:H2AX"", ""gene_symbol:H2AJ"", ""gene_symbol:MCPH1"")","0.052","0.248698522613751","0.976271186440678","1.30987735980727","77","1","hmdb:HMDB0000254"
"51","COPI-dependent Golgi-to-ER retrograde traffic(reactome)","0.0405405405405405","0.103609241281331","0.0998230383368778","0.374010556690728","1.32727534370697","91","c(""gene_symbol:KIF23"", ""gene_symbol:CENPE"", ""gene_symbol:KIF20B"", ""gene_symbol:KIF11"", ""gene_symbol:KIF2C"", ""gene_symbol:TUBB6"", ""gene_symbol:KIF15"", ""gene_symbol:KIF18B"", ""gene_symbol:KIF22"", ""gene_symbol:KIF20A"", ""gene_symbol:RACGAP1"", ""gene_symbol:KIFC1"", ""gene_symbol:KIF4A"", ""gene_symbol:KIF26B"", ""gene_symbol:KIF18A"", ""gene_symbol:KDELR3"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"52","Costimulation by the CD28 family(reactome)","3.50714751179141e-05","0.000274390621420616","0.557332238758646","0.543989494970108","1.82381258713547","54","c(""gene_symbol:HLA-DQB1"", ""gene_symbol:HLA-DQA1"", ""gene_symbol:HLA-DRB1"", ""gene_symbol:PTPN6"", ""gene_symbol:LYN"", ""gene_symbol:VAV1"", ""gene_symbol:TRIB3"", ""gene_symbol:CD274"", ""gene_symbol:CD86"", ""gene_symbol:CSK"", ""gene_symbol:GRAP2"", ""gene_symbol:TNFRSF14"", ""gene_symbol:MAP3K14"", ""gene_symbol:YES1"", ""gene_symbol:AKT1"", ""gene_symbol:ICOSLG"", ""gene_symbol:PPP2R1B"", ""gene_symbol:PAK2"", ""gene_symbol:CD80"", ""gene_symbol:PIK3CA"", ""gene_symbol:MAP3K8"", ""gene_symbol:CD247"", ""gene_symbol:LCK"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"53","Costimulation by the CD28 family(wiki)","2.37800082000126e-05","0.000194235106977703","0.575610261071129","0.555294141404494","1.85861566379606","53","c(""gene_symbol:HLA-DQB1"", ""gene_symbol:HLA-DQA1"", ""gene_symbol:HLA-DRB1"", ""gene_symbol:PTPN6"", ""gene_symbol:LYN"", ""gene_symbol:VAV1"", ""gene_symbol:TRIB3"", ""gene_symbol:CD274"", ""gene_symbol:CD86"", ""gene_symbol:CSK"", ""gene_symbol:GRAP2"", ""gene_symbol:TNFRSF14"", ""gene_symbol:MAP3K14"", ""gene_symbol:YES1"", ""gene_symbol:AKT1"", ""gene_symbol:ICOSLG"", ""gene_symbol:PPP2R1B"", ""gene_symbol:PAK2"", ""gene_symbol:CD80"", ""gene_symbol:PIK3CA"", ""gene_symbol:MAP3K8"", ""gene_symbol:CD247"", ""gene_symbol:LCK"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"54","CREB1 phosphorylation through the activation of Adenylate Cyclase(reactome)","0.0249025919976602","0.0697067756809077","0.352487857583619","-0.475762569927882","-1.69615275119401","13","c(""gene_symbol:ADCY1"", ""gene_symbol:PRKAR1B"", ""gene_symbol:ADCY8"", ""gene_symbol:CALM3"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"")","0.082","0.248698522613751","0.96271186440678","1.29168461869884","122","1","hmdb:HMDB0000058"
"55","Cyclin A:Cdk2-associated events at S phase entry(reactome)","8.04130381338684e-05","0.000540142841675524","0.538434096309916","0.483961011963624","1.69953340840557","82","c(""gene_symbol:CKS1B"", ""gene_symbol:CCNA2"", ""gene_symbol:PSMB8"", ""gene_symbol:PSMB9"", ""gene_symbol:CCND1"", ""gene_symbol:MYC"", ""gene_symbol:CDK2"", ""gene_symbol:SKP2"", ""gene_symbol:CDC25A"", ""gene_symbol:CDC25B"", ""gene_symbol:LIN9"", ""gene_symbol:CDKN1A"", ""gene_symbol:CDK4"", ""gene_symbol:TFDP1"", ""gene_symbol:PSME1"", ""gene_symbol:RPS27A"", ""gene_symbol:E2F1"", ""gene_symbol:PSMA5"", ""gene_symbol:E2F4"", ""gene_symbol:CCNE2"", ""gene_symbol:PSME2"", ""gene_symbol:PSMB10"", ""gene_symbol:AKT1"", ""gene_symbol:SEM1"", 
""gene_symbol:PSMA7"", ""gene_symbol:RBBP4"", ""gene_symbol:PSMA4"", ""gene_symbol:PSMA1"", ""gene_symbol:CCNE1"", ""gene_symbol:PSMB3"", ""gene_symbol:PSMD11"", ""gene_symbol:E2F5"", ""gene_symbol:PSMB2"", ""gene_symbol:PSMA3"", ""gene_symbol:PSMD4"", ""gene_symbol:MAX"", ""gene_symbol:PSME3"", ""gene_symbol:PSMB4"", ""gene_symbol:PSMC4"", ""gene_symbol:PSMD2"", ""gene_symbol:PSMA2"", ""gene_symbol:PSMD9"", ""gene_symbol:PSMA6"", ""gene_symbol:PSMD7"", ""gene_symbol:PSMD1"", ""gene_symbol:WEE1"", ""gene_symbol:PSMD14"", ""gene_symbol:PSMD12"", 
""gene_symbol:CDKN1B"", ""gene_symbol:PSMD8"", ""gene_symbol:PSMB6"", ""gene_symbol:MNAT1"", ""gene_symbol:PSMD13"", ""gene_symbol:PSMC6"", ""gene_symbol:PSMD10"", ""gene_symbol:PSMB1"", ""gene_symbol:PSMD3"", ""gene_symbol:CUL1"", ""gene_symbol:PSMC2"", ""gene_symbol:PSMB7"", ""gene_symbol:PSMD5"", ""gene_symbol:PSMC3"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"56","Cyclin A/B1/B2 associated events during G2/M transition(reactome)","1.45608995690199e-06","1.74389190146268e-05","0.643551836150722","0.720471932082327","2.11796350697011","24","c(""gene_symbol:CDK1"", ""gene_symbol:FOXM1"", ""gene_symbol:CCNB1"", ""gene_symbol:PLK1"", ""gene_symbol:CCNA2"", ""gene_symbol:CCNB2"", ""gene_symbol:CDK2"", ""gene_symbol:CDC25C"", ""gene_symbol:CDC25A"", ""gene_symbol:CDC25B"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"57","Cyclin D associated events in G1(reactome)","5.64648316664216e-05","0.000403857044703443","0.557332238758646","0.54946713278634","1.79433304210629","45","c(""gene_symbol:CKS1B"", ""gene_symbol:CDK6"", ""gene_symbol:CCND1"", ""gene_symbol:E2F2"", ""gene_symbol:RBL1"", ""gene_symbol:CDK2"", ""gene_symbol:LYN"", ""gene_symbol:SKP2"", ""gene_symbol:CDKN2C"", ""gene_symbol:CDKN1A"", ""gene_symbol:CDK4"", ""gene_symbol:TFDP1"", ""gene_symbol:RPS27A"", ""gene_symbol:CCND3"", ""gene_symbol:E2F1"", ""gene_symbol:E2F4"", ""gene_symbol:CCNE2"", ""gene_symbol:PPP2R1B"", ""gene_symbol:JAK2"", ""gene_symbol:CCND2"", ""gene_symbol:CCNE1"", ""gene_symbol:E2F3"", ""gene_symbol:E2F5"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"58","Cyclin E associated events during G1/S transition(reactome)","8.96102475907661e-05","0.000591224961487381","0.538434096309916","0.488033292937508","1.71039141275667","80","c(""gene_symbol:CKS1B"", ""gene_symbol:CCNA2"", ""gene_symbol:PSMB8"", ""gene_symbol:PSMB9"", ""gene_symbol:CCND1"", ""gene_symbol:MYC"", ""gene_symbol:CDK2"", ""gene_symbol:SKP2"", ""gene_symbol:CDC25A"", ""gene_symbol:LIN9"", ""gene_symbol:CDKN1A"", ""gene_symbol:CDK4"", ""gene_symbol:TFDP1"", ""gene_symbol:PSME1"", ""gene_symbol:RPS27A"", ""gene_symbol:E2F1"", ""gene_symbol:PSMA5"", ""gene_symbol:E2F4"", ""gene_symbol:CCNE2"", ""gene_symbol:PSME2"", ""gene_symbol:PSMB10"", ""gene_symbol:AKT1"", ""gene_symbol:SEM1"", ""gene_symbol:PSMA7"", ""gene_symbol:RBBP4"", 
""gene_symbol:PSMA4"", ""gene_symbol:PSMA1"", ""gene_symbol:CCNE1"", ""gene_symbol:PSMB3"", ""gene_symbol:PSMD11"", ""gene_symbol:E2F5"", ""gene_symbol:PSMB2"", ""gene_symbol:PSMA3"", ""gene_symbol:PSMD4"", ""gene_symbol:MAX"", ""gene_symbol:PSME3"", ""gene_symbol:PSMB4"", ""gene_symbol:PSMC4"", ""gene_symbol:PSMD2"", ""gene_symbol:PSMA2"", ""gene_symbol:PSMD9"", ""gene_symbol:PSMA6"", ""gene_symbol:PSMD7"", ""gene_symbol:PSMD1"", ""gene_symbol:WEE1"", ""gene_symbol:PSMD14"", ""gene_symbol:PSMD12"", ""gene_symbol:CDKN1B"", ""gene_symbol:PSMD8"", 
""gene_symbol:PSMB6"", ""gene_symbol:MNAT1"", ""gene_symbol:PSMD13"", ""gene_symbol:PSMC6"", ""gene_symbol:PSMD10"", ""gene_symbol:PSMB1"", ""gene_symbol:PSMD3"", ""gene_symbol:CUL1"", ""gene_symbol:PSMC2"", ""gene_symbol:PSMB7"", ""gene_symbol:PSMD5"", ""gene_symbol:PSMC3"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"59","Defective CFTR causes cystic fibrosis(reactome)","0.00176528613713988","0.00750982144174924","0.45505986738723","0.477965347323586","1.62175786278508","59","c(""gene_symbol:PSMB8"", ""gene_symbol:PSMB9"", ""gene_symbol:PSME1"", ""gene_symbol:RPS27A"", ""gene_symbol:PSMA5"", ""gene_symbol:PSME4"", ""gene_symbol:ERLIN1"", ""gene_symbol:PSME2"", ""gene_symbol:PSMB10"", ""gene_symbol:SEM1"", ""gene_symbol:PSMA7"", ""gene_symbol:PSMA4"", ""gene_symbol:PSMA1"", ""gene_symbol:DERL2"", ""gene_symbol:PSMB3"", ""gene_symbol:PSMD11"", ""gene_symbol:PSMB2"", ""gene_symbol:PSMA3"", ""gene_symbol:PSMD4"", ""gene_symbol:PSME3"", ""gene_symbol:PSMB4"", ""gene_symbol:DERL1"", ""gene_symbol:PSMC4"", ""gene_symbol:PSMD2"", 
""gene_symbol:PSMA2"", ""gene_symbol:PSMD9"", ""gene_symbol:PSMA6"", ""gene_symbol:PSMD7"", ""gene_symbol:VCP"", ""gene_symbol:PSMD1"", ""gene_symbol:PSMD14"", ""gene_symbol:PSMD12"", ""gene_symbol:PSMD8"", ""gene_symbol:PSMB6"", ""gene_symbol:PSMD13"", ""gene_symbol:PSMC6"", ""gene_symbol:ERLIN2"", ""gene_symbol:PSMD10"", ""gene_symbol:PSMB1"", ""gene_symbol:PSMD3"", ""gene_symbol:PSMC2"", ""gene_symbol:PSMB7"", ""gene_symbol:PSMD5"", ""gene_symbol:PSMC3"", ""gene_symbol:RNF185"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"60","Depolymerisation of the Nuclear Lamina(reactome)","0.0121643332568281","0.0378940785819115","0.198059821228603","0.594034448244338","1.59064367361412","15","c(""gene_symbol:CDK1"", ""gene_symbol:CCNB1"", ""gene_symbol:LMNB1"", ""gene_symbol:LMNA"", ""gene_symbol:TMPO"", ""gene_symbol:LEMD2"")","0.129161118508655","0.248698522613751","-0.938983050847458","-1.24145148576342","193","1","hmdb:HMDB0001429"
"61","Detoxification of Reactive Oxygen Species(reactome)","0.000194908897774498","0.00115003860091162","0.518848077743792","0.592406211842195","1.83846888337631","32","c(""gene_symbol:CYBB"", ""gene_symbol:NCF4"", ""gene_symbol:CYBA"", ""gene_symbol:NCF2"", ""gene_symbol:NCF1"", ""gene_symbol:TXN"", ""gene_symbol:P4HB"", ""gene_symbol:GPX8"", ""gene_symbol:GSR"", ""gene_symbol:ATP7A"", ""gene_symbol:TXNRD1"", ""gene_symbol:GPX1"", ""gene_symbol:NOX4"", ""gene_symbol:PRDX1"")","0.150723025583982","0.284722569396708","0.77916759967721","1.32736158471977","270","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
"62","Detoxification of reactive oxygen species(wiki)","0.000194908897774498","0.00115003860091162","0.518848077743792","0.592406211842195","1.83846888337631","32","c(""gene_symbol:CYBB"", ""gene_symbol:NCF4"", ""gene_symbol:CYBA"", ""gene_symbol:NCF2"", ""gene_symbol:NCF1"", ""gene_symbol:TXN"", ""gene_symbol:P4HB"", ""gene_symbol:GPX8"", ""gene_symbol:GSR"", ""gene_symbol:ATP7A"", ""gene_symbol:TXNRD1"", ""gene_symbol:GPX1"", ""gene_symbol:NOX4"", ""gene_symbol:PRDX1"")","0.150723025583982","0.284722569396708","0.77916759967721","1.32736158471977","270","5","c(""hmdb:HMDB0000125"", ""hmdb:HMDB0062697"")"
