"","pathway","pval_rna","padj_rna","log2err_rna","ES_rna","NES_rna","size_rna","leadingEdge_rna","pval_metabolites","padj_metabolites","ES_metabolites","NES_metabolites","nMoreExtreme_metabolites","size_metabolites","leadingEdge_metabolites"
"35","Diseases of the neuronal system(reactome)","0.00407191601611117","0.0153128038764254","0.407017918923954","-0.706685763929959","-2.07116062281141","8","c(""gene_symbol:TTR"", ""gene_symbol:ABCA4"", ""gene_symbol:RLBP1"", ""gene_symbol:NAPEPLD"")","0.237414187643021","0.576821376193306","-0.719512195121951","-1.25183086284443","414","5","c(""hmdb:HMDB0244342"", ""hmdb:HMDB0006220"", ""hmdb:HMDB0006218"", ""hmdb:HMDB0002152"", ""hmdb:HMDB0001358"")"
"36","DNA damage response(wiki)","1.7763273141461e-09","3.94267432118081e-08","0.788186810800237","0.615734432657259","2.11492948129015","65","c(""gene_symbol:CDK1"", ""gene_symbol:CCNB1"", ""gene_symbol:CASP8"", ""gene_symbol:CDK6"", ""gene_symbol:CHEK1"", ""gene_symbol:CCND1"", ""gene_symbol:MYC"", ""gene_symbol:CCNB2"", ""gene_symbol:CDK2"", ""gene_symbol:BRCA1"", ""gene_symbol:TP53"", ""gene_symbol:CDC25C"", ""gene_symbol:CDC25A"", ""gene_symbol:CHEK2"", ""gene_symbol:CASP3"", ""gene_symbol:PIDD1"", ""gene_symbol:APAF1"", ""gene_symbol:PML"", ""gene_symbol:ATM"", ""gene_symbol:CDKN1A"", ""gene_symbol:CDK4"", ""gene_symbol:FANCD2"", ""gene_symbol:CCND3"", ""gene_symbol:E2F1"", ""gene_symbol:GADD45A"", 
""gene_symbol:RAD9A"", ""gene_symbol:RPA2"", ""gene_symbol:CCNE2"", ""gene_symbol:RAD51"", ""gene_symbol:ATR"", ""gene_symbol:MRE11"", ""gene_symbol:RAD50"", ""gene_symbol:BAX"", ""gene_symbol:AKT1"", ""gene_symbol:H2AX"", ""gene_symbol:SFN"", ""gene_symbol:RAD17"", ""gene_symbol:BID"", ""gene_symbol:GADD45G"", ""gene_symbol:PMAIP1"", ""gene_symbol:TLK2"", ""gene_symbol:MDM2"", ""gene_symbol:CCND2"", ""gene_symbol:CCNE1"")","0.000765696784073507","0.0623159382730593","0.968719429046143","1.74378804261912","0","4","c(""hmdb:HMDB0001847"", ""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"")"
"37","Dopamine receptors(reactome)","0.0180722891566265","0.0534834992142483","0.264824272049063","-0.878934472028431","-1.66168779650303","3","c(""gene_symbol:DRD1"", ""gene_symbol:DRD2"")","0.0990033222591362","0.341190602443538","0.954453441295547","1.28132523970551","148","1","hmdb:HMDB0014507"
"38","Drug ADME(reactome)","0.00867410161090459","0.0288588432291027","0.22301302877081","0.452509818761767","1.51711220692865","54","c(""gene_symbol:ABCG2"", ""gene_symbol:VAV1"", ""gene_symbol:ABCB1"", ""gene_symbol:SLC29A1"", ""gene_symbol:IMPDH2"", ""gene_symbol:NME1-NME2"", ""gene_symbol:SLC29A3"", ""gene_symbol:ABCC1"", ""gene_symbol:PNP"", ""gene_symbol:VAV2"", ""gene_symbol:ADA"", ""gene_symbol:ABCC3"", ""gene_symbol:SLC16A1"", ""gene_symbol:XDH"", ""gene_symbol:UGT1A3"", ""gene_symbol:UGT1A4"", ""gene_symbol:UGT1A1"", ""gene_symbol:UGT1A6"", ""gene_symbol:GMPS"", ""gene_symbol:UGT1A10"")","0.0668576886341929","0.315065060520993","-0.67363601436752","-1.44440305172226","139","15","c(""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0006543"", ""hmdb:HMDB0250796"", ""hmdb:HMDB0001489"")"
"39","Effect of intestinal microbiome on anticoagulant response of vitamin K antagonists(wiki)","0.0324675324675325","0.0864389847440695","0.130387805563263","0.757575328259727","1.50987446870924","5","c(""gene_symbol:CD36"", ""gene_symbol:SCARB1"", ""gene_symbol:VDR"", ""gene_symbol:PPARD"")","0.245788667687596","0.580456273244367","0.680416487574558","1.22481504908156","320","4","c(""hmdb:HMDB0014641"", ""hmdb:HMDB0015257"", ""hmdb:HMDB0256560"", ""hmdb:HMDB0250496"")"
"40","Electron transport chain: OXPHOS system in mitochondria(wiki)","0.00780736553812405","0.0265048053679955","0.407017918923954","-0.24326570255769","-1.42429435908755","83","c(""gene_symbol:UCP3"", ""gene_symbol:SLC25A14"", ""gene_symbol:COX6A2"", ""gene_symbol:DMAC2L"", ""gene_symbol:SLC25A27"", ""gene_symbol:COX6A1"", ""gene_symbol:COX7A1"", ""gene_symbol:NDUFB2"", ""gene_symbol:NDUFS3"", ""gene_symbol:NDUFA5"", ""gene_symbol:NDUFS7"", ""gene_symbol:SDHA"", ""gene_symbol:SURF1"", ""gene_symbol:SLC25A4"", ""gene_symbol:NDUFA4"", ""gene_symbol:NDUFA10"", ""gene_symbol:NDUFB10"", ""gene_symbol:NDUFS5"", ""gene_symbol:ATP5B"", ""gene_symbol:NDUFA9"", ""gene_symbol:COX8A"", ""gene_symbol:NDUFV2"", ""gene_symbol:NDUFB4"", 
""gene_symbol:UQCRC2"", ""gene_symbol:NDUFA1"", ""gene_symbol:COX5B"", ""gene_symbol:COX6C"", ""gene_symbol:NDUFB3"", ""gene_symbol:ATP5G1"", ""gene_symbol:COX4I1"", ""gene_symbol:NDUFS4"", ""gene_symbol:UQCR11"", ""gene_symbol:UQCRC1"", ""gene_symbol:NDUFV3"", ""gene_symbol:NDUFS1"", ""gene_symbol:NDUFA12"", ""gene_symbol:COX7A2"", ""gene_symbol:ATP5A1"", ""gene_symbol:NDUFV1"", ""gene_symbol:NDUFB6"", ""gene_symbol:UQCRB"", ""gene_symbol:ATP5H"", ""gene_symbol:NDUFC2"", ""gene_symbol:NDUFS8"", ""gene_symbol:ATP5O"", ""gene_symbol:NDUFB9"", 
""gene_symbol:NDUFB5"", ""gene_symbol:NDUFB7"", ""gene_symbol:COX11"", ""gene_symbol:UQCRFS1"", ""gene_symbol:NDUFA3"", ""gene_symbol:NDUFA8"", ""gene_symbol:ATP5J"", ""gene_symbol:UQCR10"", ""gene_symbol:ATP5D"", ""gene_symbol:NDUFA7"", ""gene_symbol:COX6B1"", ""gene_symbol:NDUFA6"", ""gene_symbol:ATP5G3"", ""gene_symbol:NDUFS2"", ""gene_symbol:UQCRQ"", ""gene_symbol:COX7B"", ""gene_symbol:NDUFS6"", ""gene_symbol:SDHB"", ""gene_symbol:ATP5J2"", ""gene_symbol:COX7C"", ""gene_symbol:NDUFC1"", ""gene_symbol:NDUFB8"", ""gene_symbol:SDHC"", ""gene_symbol:UQCRH"", 
""gene_symbol:ATP5C1"", ""gene_symbol:ATP5E"", ""gene_symbol:NDUFAB1"", ""gene_symbol:NDUFA2"", ""gene_symbol:ATP5PB"", ""gene_symbol:COX5A"", ""gene_symbol:COX7A2L"", ""gene_symbol:SDHD"", ""gene_symbol:COX17"")","0.215615615615616","0.576821376193306","-0.797201978244387","-1.25355247234462","358","3","hmdb:HMDB0002012"
"41","Endothelin pathways(wiki)","0.000625165852892449","0.00312842673797796","0.477270815362862","-0.429058190236592","-1.94877733523286","30","c(""gene_symbol:NPY"", ""gene_symbol:PLCB1"", ""gene_symbol:NPY1R"", ""gene_symbol:GNAI1"", ""gene_symbol:ADRB1"", ""gene_symbol:PRKCA"", ""gene_symbol:RAMP1"", ""gene_symbol:ADRA1A"", ""gene_symbol:RIIAD1"", ""gene_symbol:GNB5"", ""gene_symbol:CALM3"", ""gene_symbol:EDNRB"", ""gene_symbol:CALM1"", ""gene_symbol:CALM2"")","0.226870948733058","0.576821376193306","-0.751583040607786","-1.25230658027923","384","4","c(""hmdb:HMDB0250742"", ""hmdb:HMDB0000904"")"
"42","Epigenetic regulation of gene expression(reactome)","1.19925433523802e-07","1.9282498839024e-06","0.690132458796796","0.519430112614481","1.8641599245861","107","c(""gene_symbol:UHRF1"", ""gene_symbol:EZH2"", ""gene_symbol:MYO1C"", ""gene_symbol:TAF1D"", ""gene_symbol:MYBBP1A"", ""gene_symbol:DDX21"", ""gene_symbol:MTA2"", ""gene_symbol:HDAC1"", ""gene_symbol:PHF19"", ""gene_symbol:H2AZ1"", ""gene_symbol:SUV39H1"", ""gene_symbol:H3-3A"", ""gene_symbol:EED"", ""gene_symbol:DNMT1"", ""gene_symbol:H2BC11"", ""gene_symbol:GATAD2A"", ""gene_symbol:SAP30"", ""gene_symbol:ACTB"", ""gene_symbol:POLR1E"", ""gene_symbol:POLR1B"", ""gene_symbol:RRP8"", ""gene_symbol:MTA1"", ""gene_symbol:DEK"", ""gene_symbol:SUZ12"", 
""gene_symbol:DNMT3B"", ""gene_symbol:BAZ1B"", ""gene_symbol:SMARCA5"", ""gene_symbol:H3C14"", ""gene_symbol:POLR1C"", ""gene_symbol:H2AX"", ""gene_symbol:TTF1"", ""gene_symbol:POLR1D"", ""gene_symbol:RBBP4"", ""gene_symbol:POLR1F"", ""gene_symbol:H2AJ"", ""gene_symbol:POLR2F"", ""gene_symbol:SIN3A"", ""gene_symbol:CHD4"", ""gene_symbol:CBX3"", ""gene_symbol:MTF2"", ""gene_symbol:GTF2H1"", ""gene_symbol:POLR2H"", ""gene_symbol:TET3"", ""gene_symbol:TAF1C"", ""gene_symbol:POLR1A"", ""gene_symbol:TDG"", ""gene_symbol:KAT2A"", ""gene_symbol:SAP30L"", 
""gene_symbol:MBD2"", ""gene_symbol:SF3B1"", ""gene_symbol:H4C16"", ""gene_symbol:ERCC2"", ""gene_symbol:EP300"", ""gene_symbol:SIRT1"", ""gene_symbol:GTF2H2"", ""gene_symbol:TBP"", ""gene_symbol:POLR2K"", ""gene_symbol:GTF2H3"", ""gene_symbol:KAT2B"", ""gene_symbol:ERCC3"", ""gene_symbol:AEBP2"", ""gene_symbol:POLR1H"", ""gene_symbol:SIN3B"", ""gene_symbol:POLR2E"", ""gene_symbol:UBTF"", ""gene_symbol:RBBP7"", ""gene_symbol:EHMT2"", ""gene_symbol:SAP130"", ""gene_symbol:BAZ2A"", ""gene_symbol:GATAD2B"", ""gene_symbol:TAF1A"")","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"43","Ethanol effects on histone modifications(wiki)","0.0339647289353364","0.089781199334572","0.113880337301684","0.492388529068905","1.47079401793705","26","c(""gene_symbol:TYMS"", ""gene_symbol:DHFR"", ""gene_symbol:HDAC1"", ""gene_symbol:AHCY"", ""gene_symbol:HDAC7"", ""gene_symbol:HAT1"", ""gene_symbol:HDAC3"", ""gene_symbol:MTR"", ""gene_symbol:MTHFR"", ""gene_symbol:SLC19A1"", ""gene_symbol:HDAC6"", ""gene_symbol:ALDH2"", ""gene_symbol:KAT2B"", ""gene_symbol:EHMT2"", ""gene_symbol:HDAC10"", ""gene_symbol:HDAC2"")","0.0626666666666667","0.315065060520993","-0.967611336032389","-1.28965848048158","93","1","hmdb:HMDB0000742"
"44","Extracellular matrix organization(reactome)","3.51793934829752e-22","2.87345285968941e-20","1.22105375677186","0.561086821136473","2.11365131615632","245","c(""gene_symbol:COL7A1"", ""gene_symbol:COL18A1"", ""gene_symbol:COL3A1"", ""gene_symbol:ITGAX"", ""gene_symbol:THBS1"", ""gene_symbol:CD44"", ""gene_symbol:ITGAL"", ""gene_symbol:SDC1"", ""gene_symbol:SERPINH1"", ""gene_symbol:SPP1"", ""gene_symbol:BGN"", ""gene_symbol:COL5A1"", ""gene_symbol:PLOD2"", ""gene_symbol:COL4A1"", ""gene_symbol:COL5A2"", ""gene_symbol:HSPG2"", ""gene_symbol:COL6A2"", ""gene_symbol:ITGB2"", ""gene_symbol:TGFB1"", ""gene_symbol:LAMB1"", ""gene_symbol:COL5A3"", ""gene_symbol:ITGA5"", ""gene_symbol:COL27A1"", ""gene_symbol:ADAMTS14"", 
""gene_symbol:MMP14"", ""gene_symbol:ADAM8"", ""gene_symbol:COL6A1"", ""gene_symbol:MMP11"", ""gene_symbol:FN1"", ""gene_symbol:COL4A2"", ""gene_symbol:SERPINE1"", ""gene_symbol:CAPN6"", ""gene_symbol:DDR2"", ""gene_symbol:PXDN"", ""gene_symbol:VCAN"", ""gene_symbol:MMP2"", ""gene_symbol:EMILIN1"", ""gene_symbol:LTBP1"", ""gene_symbol:ITGB7"", ""gene_symbol:ADAM12"", ""gene_symbol:ITGB1"", ""gene_symbol:MMP13"", ""gene_symbol:NID1"", ""gene_symbol:COL6A3"", ""gene_symbol:CTSS"", ""gene_symbol:LAMC1"", ""gene_symbol:TNC"", ""gene_symbol:EFEMP2"", 
""gene_symbol:TIMP1"", ""gene_symbol:EMILIN2"", ""gene_symbol:ITGAM"", ""gene_symbol:TGFB3"", ""gene_symbol:ICAM1"", ""gene_symbol:BMP1"", ""gene_symbol:CASP3"", ""gene_symbol:CAST"", ""gene_symbol:ADAM17"", ""gene_symbol:LTBP4"", ""gene_symbol:FURIN"", ""gene_symbol:COL10A1"", ""gene_symbol:LOXL3"", ""gene_symbol:P4HB"", ""gene_symbol:COL14A1"", ""gene_symbol:FBN1"", ""gene_symbol:ITGA1"", ""gene_symbol:LAMA4"", ""gene_symbol:CTSL"", ""gene_symbol:ITGB5"", ""gene_symbol:VCAM1"", ""gene_symbol:ITGA4"", ""gene_symbol:P3H3"", ""gene_symbol:F11R"", 
""gene_symbol:LTBP3"", ""gene_symbol:COL12A1"", ""gene_symbol:CD151"", ""gene_symbol:P3H1"", ""gene_symbol:NTN4"", ""gene_symbol:CRTAP"", ""gene_symbol:PHYKPL"", ""gene_symbol:PCOLCE"", ""gene_symbol:ADAMTS4"", ""gene_symbol:PCOLCE2"", ""gene_symbol:ADAMTS9"", ""gene_symbol:ACTN1"", ""gene_symbol:SH3PXD2A"", ""gene_symbol:CAPN1"", ""gene_symbol:PPIB"", ""gene_symbol:COL11A1"", ""gene_symbol:COL15A1"", ""gene_symbol:PLOD3"", ""gene_symbol:COL16A1"", ""gene_symbol:ITGA6"", ""gene_symbol:MMP9"", ""gene_symbol:ITGB4"", ""gene_symbol:COL8A1"", ""gene_symbol:PLEC"", 
""gene_symbol:ADAM15"", ""gene_symbol:ITGA3"", ""gene_symbol:AGRN"", ""gene_symbol:PLOD1"", ""gene_symbol:COLGALT1"", ""gene_symbol:COL4A5"", ""gene_symbol:ITGAD"")","0.236130867709815","0.576821376193306","0.790273556231003","1.19152309185318","331","2","c(""hmdb:HMDB0000044"", ""hmdb:HMDB0248647"")"
"45","G alpha (q) signalling events(reactome)","0.00011563718029238","0.000729926189048036","0.538434096309916","-0.242411421819148","-1.58982358243547","152","c(""gene_symbol:CCK"", ""gene_symbol:CHRM1"", ""gene_symbol:CCKBR"", ""gene_symbol:RGS4"", ""gene_symbol:ADRA1D"", ""gene_symbol:CHRM3"", ""gene_symbol:DGKB"", ""gene_symbol:MGLL"", ""gene_symbol:RASGRP1"", ""gene_symbol:PLCB1"", ""gene_symbol:KALRN"", ""gene_symbol:TAC1"", ""gene_symbol:GNG7"", ""gene_symbol:DGKI"", ""gene_symbol:HTR2A"", ""gene_symbol:MCHR1"", ""gene_symbol:PRKCE"", ""gene_symbol:RASGRP2"", ""gene_symbol:GRM5"", ""gene_symbol:GPR39"", ""gene_symbol:NTSR2"", ""gene_symbol:GNG3"", ""gene_symbol:ITPR1"", ""gene_symbol:GRM1"", ""gene_symbol:NTSR1"", 
""gene_symbol:GRP"", ""gene_symbol:HTR2C"", ""gene_symbol:ABHD6"", ""gene_symbol:PRKCA"", ""gene_symbol:EDN3"", ""gene_symbol:ADRA1A"", ""gene_symbol:HRH1"", ""gene_symbol:DGKG"", ""gene_symbol:GNB5"", ""gene_symbol:TRPC3"", ""gene_symbol:TRHR"", ""gene_symbol:TAC3"", ""gene_symbol:GNG4"", ""gene_symbol:OXTR"", ""gene_symbol:GPR17"", ""gene_symbol:EDNRB"", ""gene_symbol:NPSR1"", ""gene_symbol:TACR1"", ""gene_symbol:TACR3"", ""gene_symbol:GPR68"", ""gene_symbol:KISS1R"", ""gene_symbol:PRKCQ"", ""gene_symbol:DAGLA"", ""gene_symbol:TRPC6"")","0.235781990521327","0.576821376193306","0.453911049309407","1.20425092077705","198","19","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0000895"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0001139"", ""hmdb:HMDB0001483"", ""hmdb:HMDB0002115"", ""hmdb:HMDB0005083"", ""hmdb:HMDB0010199"", ""hmdb:HMDB0011137"", ""hmdb:HMDB0246949"", ""hmdb:HMDB0302209"")"
"46","G alpha (s) signaling events(wiki)","0.000151192187440718","0.000917487211750213","0.518848077743792","-0.290344940112123","-1.70395394391836","88","c(""gene_symbol:ADCY1"", ""gene_symbol:DRD1"", ""gene_symbol:ADCY5"", ""gene_symbol:ADCY2"", ""gene_symbol:RXFP1"", ""gene_symbol:ADORA2A"", ""gene_symbol:GNG7"", ""gene_symbol:CRHR1"", ""gene_symbol:GPR39"", ""gene_symbol:ADCY9"", ""gene_symbol:GNAZ"", ""gene_symbol:REEP1"", ""gene_symbol:GLP2R"", ""gene_symbol:GNAI1"", ""gene_symbol:GNAL"", ""gene_symbol:REEP2"", ""gene_symbol:ADRB1"", ""gene_symbol:GNG3"", ""gene_symbol:ADCY8"", ""gene_symbol:ADCYAP1"", ""gene_symbol:RAMP1"", ""gene_symbol:GNB5"", ""gene_symbol:OR10AD1"", ""gene_symbol:GNG4"", 
""gene_symbol:ADCYAP1R1"", ""gene_symbol:NPSR1"", ""gene_symbol:CRH"", ""gene_symbol:ADCY3"", ""gene_symbol:ARRB1"", ""gene_symbol:RAMP3"", ""gene_symbol:GRK3"", ""gene_symbol:DRD5"", ""gene_symbol:VIPR1"", ""gene_symbol:GNG2"", ""gene_symbol:REEP5"", ""gene_symbol:MC4R"")","0.28733850129199","0.620682768520252","-0.613808221961714","-1.20243201067733","555","9","c(""hmdb:HMDB0000259"", ""hmdb:HMDB0247583"", ""hmdb:HMDB0014340"", ""hmdb:HMDB0000050"", ""hmdb:HMDB0000216"", ""hmdb:HMDB0245755"", ""hmdb:HMDB0000045"")"
"47","GABA receptor signaling(wiki)","1.01422367695239e-11","3.23600741927621e-10","0.875325132024659","-0.748087910288171","-3.39878908577905","29","c(""gene_symbol:GABRD"", ""gene_symbol:GABRA1"", ""gene_symbol:GABRB2"", ""gene_symbol:GABBR2"", ""gene_symbol:GABRA4"", ""gene_symbol:GABRG2"", ""gene_symbol:GABRA5"", ""gene_symbol:GABRB3"", ""gene_symbol:GABRA3"", ""gene_symbol:GABRA2"", ""gene_symbol:SLC6A1"", ""gene_symbol:GAD1"", ""gene_symbol:GABRB1"", ""gene_symbol:SLC32A1"", ""gene_symbol:GABRG3"", ""gene_symbol:GABBR1"", ""gene_symbol:ABAT"", ""gene_symbol:SLC6A11"", ""gene_symbol:GAD2"")","0.150666666666667","0.46609746588694","-0.925101214574899","-1.23299984430979","225","1","hmdb:HMDB0014327"
"48","Galactose Metabolism(kegg)","0.0156112576956904","0.0469833282455414","0.170605501488713","0.528946888602666","1.54491811565115","23","c(""gene_symbol:AKR1B10"", ""gene_symbol:B4GALT1"", ""gene_symbol:HK2"", ""gene_symbol:HK3"", ""gene_symbol:PGM2"", ""gene_symbol:GALK1"", ""gene_symbol:GLB1"")","0.00174520069808028","0.0767000144990576","0.638494917685101","2.08985397146942","0","47","c(""hmdb:HMDB0000107"", ""hmdb:HMDB0000247"", ""hmdb:HMDB0000765"", ""hmdb:HMDB0011632"", ""hmdb:HMDB0250766"", ""hmdb:HMDB0000122"", ""hmdb:HMDB0000143"", ""hmdb:HMDB0000169"", ""hmdb:HMDB0000211"", ""hmdb:HMDB0000660"", ""hmdb:HMDB0001151"", ""hmdb:HMDB0003345"", ""hmdb:HMDB0003449"", ""hmdb:HMDB0006088"", ""hmdb:HMDB0012326"", ""hmdb:HMDB0033704"", ""hmdb:HMDB0034220"", ""hmdb:HMDB0062138"", ""hmdb:HMDB0240207"", ""hmdb:HMDB0240208"", ""hmdb:HMDB0240209"", ""hmdb:HMDB0240210"", ""hmdb:HMDB0240211"", ""hmdb:HMDB0250747"", ""hmdb:HMDB0250761"", 
""hmdb:HMDB0304632"", ""hmdb:HMDB0032197"", ""hmdb:HMDB0000048"", ""hmdb:HMDB0000055"", ""hmdb:HMDB0000163"", ""hmdb:HMDB0000186"", ""hmdb:HMDB0000258"", ""hmdb:HMDB0002923"", ""hmdb:HMDB0005826"", ""hmdb:HMDB0006792"", ""hmdb:HMDB0029902"", ""hmdb:HMDB0029933"", ""hmdb:HMDB0033368"", ""hmdb:HMDB0038489"", ""hmdb:HMDB0039876"", ""hmdb:HMDB0041627"", ""hmdb:HMDB0246276"", ""hmdb:HMDB0246552"", ""hmdb:HMDB0248216"")"
"49","Gastric acid production(wiki)","0.0331658291457286","0.087954055994257","0.177086917408806","-0.924737102901503","-1.49340216318428","2","c(""gene_symbol:CCK"", ""gene_symbol:GRP"")","0.223467862481315","0.576821376193306","0.739625245503891","1.23365725579341","298","3","c(""hmdb:HMDB0000895"", ""hmdb:HMDB0303551"")"
