"","pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"153","Defective SLC35A3 causes arthrogryposis, mental retardation, and seizures (AMRS)(reactome)","0.257209664848012","0.65337696616132","-0.844650205761317","-1.23966080350514","329","2","c(""hmdb:HMDB0247871"", ""hmdb:HMDB0000288"")"
"154","Defective SLC36A2 causes iminoglycinuria (IG) and hyperglycinuria (HG)(reactome)","0.000567214974475326","0.0243684788577705","0.993823983530623","1.5501627346859","0","3","c(""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"")"
"155","Defective SLC3A1 causes cystinuria (CSNU)(reactome)","0.00710479573712256","0.0797322103444553","0.850982703520807","1.64775286558395","11","10","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000192"", ""hmdb:HMDB0250712"", ""hmdb:HMDB0062762"")"
"156","Defective SLC7A7 causes lysinuric protein intolerance (LPI)(reactome)","0.0056369785794814","0.0702149963409086","0.922648360616828","1.62456471394732","9","6","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"")"
"157","Defective SLC7A9 causes cystinuria (CSNU)(reactome)","0.00710479573712256","0.0797322103444553","0.850982703520807","1.64775286558395","11","10","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000192"", ""hmdb:HMDB0250712"", ""hmdb:HMDB0062762"")"
"158","Degradation of cysteine and homocysteine(reactome)","0.0962850644427597","0.375617559089887","-0.724262942964861","-1.41559815926097","126","12","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"159","Degradation of GABA(reactome)","0.0443190975020145","0.215524378263221","-0.920700308959835","-1.49535847246531","54","4","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0000112"")"
"160","Degradation pathway of sphingolipids, including diseases(wiki)","0.29862792574657","0.691879499330753","-0.783678834240577","-1.22288093746677","369","3","hmdb:HMDB0062807"
"161","Deubiquitination(reactome)","0.0296684118673647","0.158155427740454","0.950102880658436","1.40675263969881","50","2","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"")"
"162","Deubiquitination(wiki)","0.0296684118673647","0.158155427740454","0.950102880658436","1.40675263969881","50","2","c(""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"")"
"163","Developmental Biology(reactome)","0.0870445344129555","0.346227559849851","0.589081050882793","1.36279670549457","128","26","c(""hmdb:HMDB0004667"", ""hmdb:HMDB0004670"", ""hmdb:HMDB0062652"", ""hmdb:HMDB0242324"", ""hmdb:HMDB0000673"", ""hmdb:HMDB0006270"", ""hmdb:HMDB0247706"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"")"
"164","Digestion(reactome)","0.011830201809325","0.103060653799027","-0.753330168145657","-1.6174440433192","16","21","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"165","Digestion(wiki)","0.00840336134453781","0.0858472885557101","-0.789427714226463","-1.65513770417378","11","18","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"166","Digestion and absorption(reactome)","0.011830201809325","0.103060653799027","-0.753330168145657","-1.6174440433192","16","21","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"167","Digestion of dietary lipid(reactome)","0.0014760147601476","0.0336429112964367","-0.875689782257534","-1.74884254483849","1","14","c(""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"168","Diseases associated with visual transduction(reactome)","0.0568383658969805","0.256223744678452","0.753402603114872","1.45880908399754","95","10","c(""hmdb:HMDB0001358"", ""hmdb:HMDB0002152"", ""hmdb:HMDB0006218"", ""hmdb:HMDB0006220"", ""hmdb:HMDB0244342"")"
"169","Diseases of the neuronal system(reactome)","0.0568383658969805","0.256223744678452","0.753402603114872","1.45880908399754","95","10","c(""hmdb:HMDB0001358"", ""hmdb:HMDB0002152"", ""hmdb:HMDB0006218"", ""hmdb:HMDB0006220"", ""hmdb:HMDB0244342"")"
"170","Disorders in ketone body synthesis(wiki)","0.267015706806283","0.660534311157674","0.808127572016461","1.19653946776764","458","2","c(""hmdb:HMDB0000687"", ""hmdb:HMDB0013773"")"
"171","Disorders of bile acid synthesis and biliary transport(wiki)","0.00151630022744503","0.0336429112964367","-0.903309203722854","-1.76555056206376","1","12","c(""hmdb:HMDB0000949"", ""hmdb:HMDB0000526"", ""hmdb:HMDB0000314"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"172","Disorders of transmembrane transporters(reactome)","0.0022883295194508","0.043674501933827","0.585374288007146","1.70377483663014","2","93","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000162"", ""hmdb:HMDB0003411"", ""hmdb:HMDB0251528"", ""hmdb:HMDB0000673"", ""hmdb:HMDB0006270"", ""hmdb:HMDB0247706"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000207"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0000177"", ""hmdb:HMDB0250763"", ""hmdb:HMDB0000192"", ""hmdb:HMDB0250712"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000159"", ""hmdb:HMDB0250791"")"
"173","DNA damage response(wiki)","0.0788428814520703","0.322228088212139","0.866700977869274","1.35187677121235","138","3","c(""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"")"
"174","Dopamine metabolism(wiki)","0.0664536741214058","0.288575587927817","0.633361270351303","1.41401235662869","103","21","c(""hmdb:HMDB0001229"", ""hmdb:HMDB0004067"", ""hmdb:HMDB0039119"", ""hmdb:HMDB0004369"", ""hmdb:HMDB0000181"", ""hmdb:HMDB0000609"", ""hmdb:HMDB0002281"", ""hmdb:HMDB0304198"", ""hmdb:HMDB0004058"", ""hmdb:HMDB0248311"", ""hmdb:HMDB0005175"")"
"175","Dopaminergic neurogenesis(wiki)","0.161107970604862","0.483737468096375","0.754250386398764","1.28470370362651","284","5","c(""hmdb:HMDB0001852"", ""hmdb:HMDB0002369"", ""hmdb:HMDB0006219"", ""hmdb:HMDB0012874"", ""hmdb:HMDB0244343"")"
"176","Dravet syndrome(wiki)","0.169648774022531","0.483737468096375","-0.919280205655527","-1.22313145320757","255","1","hmdb:HMDB0000112"
"177","Drug induction of bile acid pathway(wiki)","0.00139178844815588","0.0323990097767434","-0.828580526643289","-1.7790109753979","1","21","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"", ""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"178","Effect of intestinal microbiome on anticoagulant response of vitamin K antagonists(wiki)","0.0567040756054341","0.256223744678452","0.740696159776336","1.46117491536124","95","11","c(""hmdb:HMDB0000381"", ""hmdb:HMDB0000713"", ""hmdb:HMDB0000717"", ""hmdb:HMDB0000761"", ""hmdb:HMDB0014641"")"
"179","Effects of nitric oxide(wiki)","0.0135287485907554","0.113672750560359","0.898839843279153","1.5826435673771","23","6","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"")"
"180","Eicosanoid ligand-binding receptors(reactome)","0.0588949605343048","0.26381969703064","0.703252871211893","1.4536869592614","96","14","c(""hmdb:HMDB0010217"", ""hmdb:HMDB0246835"", ""hmdb:HMDB0001085"", ""hmdb:HMDB0005087"", ""hmdb:HMDB0062409"", ""hmdb:HMDB0001139"", ""hmdb:HMDB0001483"", ""hmdb:HMDB0002115"", ""hmdb:HMDB0005083"", ""hmdb:HMDB0010199"", ""hmdb:HMDB0011137"", ""hmdb:HMDB0246949"", ""hmdb:HMDB0302209"")"
"181","Eicosanoid metabolism via cyclooxygenases (COX)(wiki)","0.000679347826086957","0.0243684788577705","0.772711947516188","1.92153287140377","0","37","c(""hmdb:HMDB0002710"", ""hmdb:HMDB0002752"", ""hmdb:HMDB0004236"", ""hmdb:HMDB0004238"", ""hmdb:HMDB0242292"", ""hmdb:HMDB0247117"", ""hmdb:HMDB0247550"", ""hmdb:HMDB0302203"", ""hmdb:HMDB0302205"", ""hmdb:HMDB0003876"", ""hmdb:HMDB0004682"", ""hmdb:HMDB0062294"", ""hmdb:HMDB0244355"", ""hmdb:HMDB0244669"", ""hmdb:HMDB0005079"", ""hmdb:HMDB0247553"", ""hmdb:HMDB0012535"", ""hmdb:HMDB0244447"", ""hmdb:HMDB0303977"", ""hmdb:HMDB0002341"", ""hmdb:HMDB0003175"", ""hmdb:HMDB0062297"")"
"182","Eicosanoid metabolism via cytochrome P450 monooxygenases pathway(wiki)","0.000638162093171666","0.0243684788577705","0.91911188500871","2.0123864072083","0","19","c(""hmdb:HMDB0002190"", ""hmdb:HMDB0002232"", ""hmdb:HMDB0002283"", ""hmdb:HMDB0004264"", ""hmdb:HMDB0004673"", ""hmdb:HMDB0005998"", ""hmdb:HMDB0006245"", ""hmdb:HMDB0011136"", ""hmdb:HMDB0012598"", ""hmdb:HMDB0062302"", ""hmdb:HMDB0242325"", ""hmdb:HMDB0243622"", ""hmdb:HMDB0244445"", ""hmdb:HMDB0244805"", ""hmdb:HMDB0246872"", ""hmdb:HMDB0246887"", ""hmdb:HMDB0247485"")"
"183","Eicosanoid metabolism via lipooxygenases (LOX)(wiki)","0.000688231245698555","0.0243684788577705","0.766089866440239","1.95172102324969","0","42","c(""hmdb:HMDB0001337"", ""hmdb:HMDB0010210"", ""hmdb:HMDB0010217"", ""hmdb:HMDB0013633"", ""hmdb:HMDB0246835"", ""hmdb:HMDB0004234"", ""hmdb:HMDB0003876"", ""hmdb:HMDB0004679"", ""hmdb:HMDB0006111"", ""hmdb:HMDB0011134"", ""hmdb:HMDB0062287"", ""hmdb:HMDB0062294"", ""hmdb:HMDB0062433"", ""hmdb:HMDB0244455"", ""hmdb:HMDB0244669"", ""hmdb:HMDB0247437"")"
"184","Eicosanoid synthesis(wiki)","0.000687757909215956","0.0243684788577705","0.781957772786391","1.97127779977928","0","40","c(""hmdb:HMDB0001337"", ""hmdb:HMDB0002710"", ""hmdb:HMDB0060046"", ""hmdb:HMDB0062298"", ""hmdb:HMDB0247117"", ""hmdb:HMDB0003876"", ""hmdb:HMDB0004682"", ""hmdb:HMDB0006111"", ""hmdb:HMDB0011134"", ""hmdb:HMDB0062287"", ""hmdb:HMDB0062294"", ""hmdb:HMDB0244355"", ""hmdb:HMDB0244455"", ""hmdb:HMDB0244669"", ""hmdb:HMDB0005079"", ""hmdb:HMDB0247553"")"
"185","Endogenous sterols(reactome)","0.0990291262135922","0.382449287040605","-0.567067699556299","-1.35932120876089","152","38","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"186","Endothelin pathways(wiki)","0.00524781341107872","0.0689990281827017","0.880274886020145","1.66886581390421","8","9","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"")"
"187","eNOS activation(reactome)","0.00472533963378618","0.0645353970809744","0.847320169991772","1.67151261867681","7","11","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000038"", ""hmdb:HMDB0247294"")"
"188","EPH-Ephrin signaling(reactome)","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"189","EPH-Ephrin signaling(wiki)","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"190","EPHB-mediated forward signaling(reactome)","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"191","ERK pathway in Huntington's disease(wiki)","0.0193704600484262","0.117322128322553","-0.958311888831703","-1.49538470327031","23","3","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"")"
"192","ESR-mediated signaling(reactome)","0.00133511348464619","0.0323990097767434","0.787448417860071","1.8092146339526","1","25","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0251955"", ""hmdb:HMDB0304837"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"", ""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"", ""hmdb:HMDB0000145"")"
"193","ESR-mediated signaling(wiki)","0.0744240992321323","0.312669292632035","0.720808392180572","1.42194221953865","125","11","c(""hmdb:HMDB0251955"", ""hmdb:HMDB0304837"", ""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"", ""hmdb:HMDB0000145"")"
"194","Estradiol regulation in porto-sinusoidal vascular disease(wiki)","0.0788428814520703","0.322228088212139","0.866700977869274","1.35187677121235","138","3","c(""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"")"
"195","Estrogen biosynthesis(reactome)","0.0303206997084548","0.158875991092272","0.802039451074188","1.520543460409","51","9","c(""hmdb:HMDB0000234"", ""hmdb:HMDB0000628"", ""hmdb:HMDB0242698"", ""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"", ""hmdb:HMDB0000145"")"
"196","Estrogen metabolism(wiki)","0.054127198917456","0.251178504780351","0.590939906310692","1.44513462286984","79","33","c(""hmdb:HMDB0000234"", ""hmdb:HMDB0000628"", ""hmdb:HMDB0242698"", ""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"", ""hmdb:HMDB0000145"", ""hmdb:HMDB0000313"", ""hmdb:HMDB0000335"", ""hmdb:HMDB0000343"", ""hmdb:HMDB0005895"", ""hmdb:HMDB0060084"", ""hmdb:HMDB0060085"", ""hmdb:HMDB0244191"")"
"197","Estrogen signaling pathway(wiki)","0.0788428814520703","0.322228088212139","0.866700977869274","1.35187677121235","138","3","c(""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"")"
"198","Estrogen-dependent gene expression(reactome)","0.0744240992321323","0.312669292632035","0.720808392180572","1.42194221953865","125","11","c(""hmdb:HMDB0251955"", ""hmdb:HMDB0304837"", ""hmdb:HMDB0000151"", ""hmdb:HMDB0000429"", ""hmdb:HMDB0244189"", ""hmdb:HMDB0000145"")"
"199","Extra-nuclear estrogen signaling(reactome)","0.00121432908318154","0.0313517690566871","0.840176827954898","1.73672109744383","1","14","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"")"
"200","Extra-nuclear estrogen signaling(wiki)","0.00121432908318154","0.0313517690566871","0.840176827954898","1.73672109744383","1","14","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000904"", ""hmdb:HMDB0250742"")"
"201","Familial  hyperlipidemia type 1(wiki)","0.166796570537802","0.483737468096375","-0.898662551440329","-1.31893265756607","213","2","c(""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"202","Familial hyperlipidemia type 2(wiki)","0.166796570537802","0.483737468096375","-0.898662551440329","-1.31893265756607","213","2","c(""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"203","Familial hyperlipidemia type 3(wiki)","0.166796570537802","0.483737468096375","-0.898662551440329","-1.31893265756607","213","2","c(""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"204","Familial hyperlipidemia type 4(wiki)","0.166796570537802","0.483737468096375","-0.898662551440329","-1.31893265756607","213","2","c(""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"205","Familial hyperlipidemia type 5(wiki)","0.166796570537802","0.483737468096375","-0.898662551440329","-1.31893265756607","213","2","c(""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"206","Fatty acid metabolism(reactome)","0.000791139240506329","0.0243684788577705","0.726238250421103","2.20350661113828","0","124","c(""hmdb:HMDB0001337"", ""hmdb:HMDB0010210"", ""hmdb:HMDB0010217"", ""hmdb:HMDB0013633"", ""hmdb:HMDB0246835"", ""hmdb:HMDB0000673"", ""hmdb:HMDB0006270"", ""hmdb:HMDB0247706"", ""hmdb:HMDB0002710"", ""hmdb:HMDB0002752"", ""hmdb:HMDB0004234"", ""hmdb:HMDB0004236"", ""hmdb:HMDB0004238"", ""hmdb:HMDB0060046"", ""hmdb:HMDB0060095"", ""hmdb:HMDB0062298"", ""hmdb:HMDB0242292"", ""hmdb:HMDB0247117"", ""hmdb:HMDB0247550"", ""hmdb:HMDB0302203"", ""hmdb:HMDB0302205"", ""hmdb:HMDB0000201"", ""hmdb:HMDB0002190"", ""hmdb:HMDB0002232"", ""hmdb:HMDB0002283"", 
""hmdb:HMDB0003876"", ""hmdb:HMDB0004264"", ""hmdb:HMDB0004673"", ""hmdb:HMDB0004680"", ""hmdb:HMDB0005998"", ""hmdb:HMDB0006111"", ""hmdb:HMDB0006245"", ""hmdb:HMDB0011134"", ""hmdb:HMDB0011136"", ""hmdb:HMDB0012598"", ""hmdb:HMDB0062287"", ""hmdb:HMDB0062294"", ""hmdb:HMDB0062302"", ""hmdb:HMDB0242325"", ""hmdb:HMDB0243622"", ""hmdb:HMDB0244445"", ""hmdb:HMDB0244455"", ""hmdb:HMDB0244669"", ""hmdb:HMDB0244805"", ""hmdb:HMDB0246872"", ""hmdb:HMDB0246887"", ""hmdb:HMDB0247485"", ""hmdb:HMDB0005079"", ""hmdb:HMDB0247553"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0030964"", 
""hmdb:HMDB0000824"", ""hmdb:HMDB0012535"", ""hmdb:HMDB0244447"")"
"207","Fatty acids(reactome)","0.000638569604086846","0.0243684788577705","0.865999812394137","1.91500675619749","0","20","c(""hmdb:HMDB0002190"", ""hmdb:HMDB0002232"", ""hmdb:HMDB0002283"", ""hmdb:HMDB0004264"", ""hmdb:HMDB0004673"", ""hmdb:HMDB0006111"", ""hmdb:HMDB0006245"", ""hmdb:HMDB0062287"", ""hmdb:HMDB0062302"", ""hmdb:HMDB0242325"", ""hmdb:HMDB0244445"", ""hmdb:HMDB0244455"", ""hmdb:HMDB0244805"", ""hmdb:HMDB0246887"", ""hmdb:HMDB0247485"")"
"208","Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion(reactome)","0.0541149943630214","0.251178504780351","0.811918846777253","1.42959632874794","95","6","c(""hmdb:HMDB0000207"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0000826"", ""hmdb:HMDB0000638"")"
"209","Fluoroacetic acid toxicity(wiki)","0.249797242497972","0.641432340591539","-0.769166173129814","-1.29304468591757","307","5","hmdb:HMDB0304324"
"210","Folate metabolism(wiki)","0.00549073438572409","0.0702149963409086","0.698795707174592","1.74202783712094","7","38","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0000099"", ""hmdb:HMDB0000455"", ""hmdb:HMDB0303077"")"
"211","Formation of the cornified envelope(reactome)","0.166796570537802","0.483737468096375","-0.898662551440329","-1.31893265756607","213","2","c(""hmdb:HMDB0251842"", ""hmdb:HMDB0000067"")"
"212","Formation of xylulose-5-phosphate(reactome)","0.118711136235161","0.427842166126723","0.777434312210201","1.32419254697569","209","5","c(""hmdb:HMDB0000565"", ""hmdb:HMDB0000625"", ""hmdb:HMDB0003290"", ""hmdb:HMDB0242119"", ""hmdb:HMDB0253886"")"
"213","Formation of xylulose-5-phosphate(wiki)","0.118711136235161","0.427842166126723","0.777434312210201","1.32419254697569","209","5","c(""hmdb:HMDB0000565"", ""hmdb:HMDB0000625"", ""hmdb:HMDB0003290"", ""hmdb:HMDB0242119"", ""hmdb:HMDB0253886"")"
"214","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes(reactome)","0.266893810335037","0.660534311157674","0.731818986812052","1.19470834682816","469","4","c(""hmdb:HMDB0000063"", ""hmdb:HMDB0244354"", ""hmdb:HMDB0000037"", ""hmdb:HMDB0001547"")"
"215","FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes(wiki)","0.266893810335037","0.660534311157674","0.731818986812052","1.19470834682816","469","4","c(""hmdb:HMDB0000063"", ""hmdb:HMDB0244354"", ""hmdb:HMDB0000037"", ""hmdb:HMDB0001547"")"
"216","Fragile X syndrome(wiki)","0.0443190975020145","0.215524378263221","-0.920700308959835","-1.49535847246531","54","4","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0000112"")"
"217","Free fatty acid receptors(reactome)","0.00065359477124183","0.0243684788577705","0.829452436437939","1.89711728801451","0","24","c(""hmdb:HMDB0006111"", ""hmdb:HMDB0062287"", ""hmdb:HMDB0244455"", ""hmdb:HMDB0000207"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"", ""hmdb:HMDB0000826"", ""hmdb:HMDB0003229"", ""hmdb:HMDB0012328"", ""hmdb:HMDB0247596"")"
"218","Free fatty acids regulate insulin secretion(reactome)","0.113909559244419","0.419585076055517","0.721065844449454","1.33894353872821","198","8","c(""hmdb:HMDB0000207"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0000826"", ""hmdb:HMDB0000638"", ""hmdb:HMDB0000045"", ""hmdb:HMDB0245755"")"
"219","G alpha (q) signaling events(wiki)","0.102739726027397","0.387484637267625","0.51959865902365","1.32086360782063","149","41","c(""hmdb:HMDB0000207"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"", ""hmdb:HMDB0000826"", ""hmdb:HMDB0003229"", ""hmdb:HMDB0012328"", ""hmdb:HMDB0247596"")"
"220","G alpha (q) signalling events(reactome)","0.00216138328530259","0.0432276657060519","0.662967855091725","1.76432232372059","2","55","c(""hmdb:HMDB0000517"", ""hmdb:HMDB0003416"", ""hmdb:HMDB0251511"", ""hmdb:HMDB0000182"", ""hmdb:HMDB0003405"", ""hmdb:HMDB0000207"", ""hmdb:HMDB0000573"", ""hmdb:HMDB0062703"", ""hmdb:HMDB0002925"", ""hmdb:HMDB0060039"", ""hmdb:HMDB0244373"", ""hmdb:HMDB0247333"", ""hmdb:HMDB0001388"", ""hmdb:HMDB0003073"", ""hmdb:HMDB0030964"", ""hmdb:HMDB0247113"", ""hmdb:HMDB0000826"", ""hmdb:HMDB0062762"", ""hmdb:HMDB0003229"", ""hmdb:HMDB0012328"", ""hmdb:HMDB0247596"")"
"221","G alpha (s) signaling events(wiki)","0.0104849279161206","0.0979513002690212","-0.707442711924346","-1.62116263605199","15","29","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"222","G alpha (s) signalling events(reactome)","0.0104849279161206","0.0979513002690212","-0.707442711924346","-1.62116263605199","15","29","c(""hmdb:HMDB0246256"", ""hmdb:HMDB0246080"", ""hmdb:HMDB0002585"", ""hmdb:HMDB0000946"", ""hmdb:HMDB0000686"", ""hmdb:HMDB0000626"", ""hmdb:HMDB0000518"", ""hmdb:HMDB0000514"", ""hmdb:HMDB0000478"", ""hmdb:HMDB0000438"", ""hmdb:HMDB0000411"", ""hmdb:HMDB0000384"", ""hmdb:HMDB0000361"", ""hmdb:HMDB0000348"")"
"223","G protein gated Potassium channels(reactome)","0.169648774022531","0.483737468096375","-0.919280205655527","-1.22313145320757","255","1","hmdb:HMDB0000112"
"224","GABA B receptor activation(reactome)","0.169648774022531","0.483737468096375","-0.919280205655527","-1.22313145320757","255","1","hmdb:HMDB0000112"
"225","GABA metabolism (aka GHB)(wiki)","0.241849886277483","0.628986883725322","-0.639259659418639","-1.24945616223075","318","12","c(""hmdb:HMDB0060475"", ""hmdb:HMDB0003339"", ""hmdb:HMDB0000148"", ""hmdb:HMDB0000112"", ""hmdb:HMDB0001491"", ""hmdb:HMDB0003423"", ""hmdb:HMDB0000641"", ""hmdb:HMDB0000056"")"
"226","GABA receptor activation(reactome)","0.169648774022531","0.483737468096375","-0.919280205655527","-1.22313145320757","255","1","hmdb:HMDB0000112"
