"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"28","1.8 Metabolism of cofactors and vitamins",0.2,"Pterine Biosynthesis","map00790",0.820600468308651,5,25,0.999914239810462,1,"6-Lactoyltetrahydropterin;
Tetrahydrobiopterin;
Dihydrobiopterin;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
BH4;
7.8-dihydropterin;
7,8-BH2;
1-hydroxy-2-Oxopropyl tetrahydropterin;
7,8-BH2;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
7,8-dihydroneopterin 3'-phosphate"
"29","1.1 Carbohydrate metabolism",0.2,"Galactose Metabolism","map00052",0.820600468308651,5,25,0.999914239810462,1,"L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
allo-Inositol;
D-chiro-Inositol;
beta-D-Galactose;
myo-Inositol;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Ins;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
1D-chiro-inositol;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
myo-Inositol;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
CHI;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Glucose"
"30","1.8 Metabolism of cofactors and vitamins",0.1875,"Ubiquinone Biosynthesis","map00130",0.828656664459292,3,16,0.999914239810462,1,"Ubiquinone-1;
S-Adenosylhomocysteine;
AdoHcy;
4-hydroxybenzoate;
Ubiquinone-2;
Ubiquinones"
"31","1.8 Metabolism of cofactors and vitamins",0.176470588235294,"Vitamin B6 Metabolism","map00750",0.85991269015173,3,17,0.999914239810462,1,"Ammonia;
Pyridoxamine;
PXA;
3-Hydroxy-2-methylpyridine-4,5-dicarboxylate"
"32","1.8 Metabolism of cofactors and vitamins",0.176470588235294,"Riboflavin Metabolism","map00740",0.85991269015173,3,17,0.999914239810462,1,"Quinone;
Dimethylbenzimidazole;
Adenosine monophosphate;
Adenosine monophosphate;
p-benzoquinone;
Vidarabine phosphate"
"33","Deleted pathways from Kegg",0.185185185185185,"Androgen and Estrogen Metabolism","map00150",0.871373111939339,5,27,0.999914239810462,1,"19-Hydroxytestosterone;
Dehydroandrosterone;
19-Oxotestosterone;
Testosterone;
19-Hydroxyandrost-4-ene-3,17-dione;
Dehydroepiandrosterone;
17beta-hydroxyandrost-4-en-3-one;
3beta-hydroxyandrost-5-en-17-one;
17beta,19-dihydroxyandrost-4-en-3-one;
Testosterone-d3;
3beta-hydroxyandrost-5-en-17-one;
Epitestosterone"
"34","1.1 Carbohydrate metabolism",0.188679245283019,"Starch and sucrose metabolism","map00500",0.920140596418383,10,53,0.999914239810462,1,"O-Phosphoethanolamine;
L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
Phosphorylcholine;
D-Galactose;
Glyceric acid 1,3-biphosphate;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Donepezil metabolite M4;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
beta-D-Galactose;
Isovalerylglucuronide;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Beta-D-Fructose 6-phosphate;
O-Phosphoethanolamine;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
ChoP;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
Isovaleryglucuronide;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Fructose-6-Phosphate (closed form);
Glucose"
"35","1.3 Lipid metabolism",0.181818181818182,"Steroid Biosynthesis","map00100",0.92179551409149,8,44,0.999914239810462,1,"Zymosterol intermediate 2;
7-Dehydrodesmosterol;
Mevalonic acid;
5,6-trans-Vitamin D3;
Desmosterol;
7-Dehydrocholesterol;
Lumisterol 3;
5alpha-Cholesta-7,24-dien-3beta-ol;
Vitamin D3;
8-Dehydrocholesterol;
(3beta,5alpha)-cholesta-7,24-dien-3-ol;
3R-methyl-3,5-dihydroxy-pentanoic acid;
cholest-5,24-dien-3beta-ol;
7-dehydroCHOL;
5alpha-cholesta-8,24-dien-3beta-ol;
7-Dehydrodesmosterol;
(5Z,7E)-(3S)-9,10-seco-5,7,10(19)-cholestatrien-3-ol;
8-Dehydrocholesterol;
7-Dehydrocholesterol;
(5Z,7E)-(3S)-9,10-seco-5,7,10(19)-cholestatrien-3-ol;
5alpha-cholesta-8,24-dien-3beta-ol;
5-alpha-Cholesta-7,24-dien-3-beta-ol;
Provitina;
delta-24-Cholesterol"
"36","1.5 Amino acid metabolism",0.176470588235294,"Valine, leucine and isoleucine degradation","map00280",0.945932664496769,9,51,0.999914239810462,1,"3-Aminoisobutanoic acid;
L-Alloisoleucine;
(R)-beta-Aminoisobutyric acid;
D-Leucine;
(S)-beta-Aminoisobutyric acid;
(±)-erythro-Isoleucine;
Glutamate;
L-Leucine;
D-Glutamic acid;
L-Valine;
L-Isoleucine;
Lipoamide;
L-Leucine;
D-Glutamic acid;
L-Glutamate;
(R)-beta-Aminoisobutyric acid;
2S-Amino-3S-methylpentanoic acid;
5-(1,2-dithiolan-3-yl)pentanamide;
8-[(2-methylpropanoyl)sulfanyl]-6-sulfanyloctanamide;
DL-Glutamate;
2-Amino-3-methylbutanoic acid;
3-Aminoisobutanoic acid;
S-(3-Methylbutanoyl)-dihydrolipoamide-E;
S-(2-Methylbutanoyl)-dihydrolipoamide;
(S)-b-aminoisobutyric acid;
alloisoleucine;
Lysozyme;
2S-Amino-3S-methylpentanoic acid;
L-Valine;
(R)-b-aminoisobutyric acid;
3-amino-3-methyl-propionic acid;
D-Valine"
"37","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.962079799324968,3,23,0.999914239810462,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"38","1.1 Carbohydrate metabolism",0.147058823529412,"Propanoate metabolism","map00640",0.964970729615428,5,34,0.999914239810462,1,"beta-Alanine;
Pantetheine;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
L-Valine;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
b-Ala;
DL-Glutamate;
2-Amino-3-methylbutanoic acid;
L-Valine;
Vidarabine phosphate;
D-Valine"
"39","1.2 Energy metabolism",0.105263157894737,"Sulfur metabolism","map00920",0.975866274098771,2,19,0.999914239810462,1,"Phenol sulphate;
bisulfite;
Phenol sulphate;
Phenol sulphate;
bisulfite"
"40","1.3 Lipid metabolism",0.12,"Phospholipid Biosynthesis","map00564",0.9761953078282,3,25,0.999914239810462,1,"Glycerylphosphorylethanolamine;
Phosphorylcholine;
Choline;
Cho;
GPETA;
ChoP"
"41","1.3 Lipid metabolism",0.15625,"Arachidonic Acid Metabolism","map00590",0.98626983869983,10,64,0.999914239810462,1,"Prostaglandin A2;
Prostaglandin B2;
12-Keto-leukotriene B4;
Glutamate;
Prostaglandin J2;
D-Glutamic acid;
Glutathione;
Delta-12-Prostaglandin J2;
15-Deoxy-d-12,14-PGJ2;
D-Glutamic acid;
L-Glutamate;
Glutathione;
GSSG;
DL-Glutamate;
11-oxo-15S-hydroxy-5Z,9,13E-prostatrienoic acid;
9-oxo-15S-hydroxy-5Z,11Z,13E-prostatrienoic acid;
12-dehydro-leukotriene B4;
9-oxo-15S-hydroxy-5Z,10Z,13E-prostatrienoic acid;
15S-hydroxy-9-oxo-5Z,8(12),13E-prostatrienoic acid;
11-oxo-15S-hydroxy-5Z,9Z,13E-prostatrienoic acid;
11-oxo-5Z,9,12E,14E-prostatetraenoic acid;
(5Z)-11-Oxoprosta-5,9,12,14-tetraene-1-oic acid;
9-oxo-15S-hydroxy-5Z,10Z,13E-prostatrienoic acid;
12-Keto-leukotriene B4;
PGB2;
11-oxo-15S-hydroxy-5Z,9Z,13E-prostatrienoic acid;
11-oxo-5Z,9,12E,14E-prostatetraenoic acid;
9-oxo-15S-hydroxy-5Z,11Z,13E-prostatrienoic acid;
Glutathionate(1-);
(15S)-Prostaglandin A2;
(E)-7-[(5R)-5-[(E)-3-Hydroxyoct-1-enyl]-4-oxocyclopent-2-en-1-yl]hept-5-enoic acid;
(E)-7-[(1S,5E)-5-(3-Hydroxyoctylidene)-4-oxocyclopent-2-en-1-yl]hept-5-enoic acid;
Prostaglandin A-2;
Prostaglandin B-2"
"42","1.1 Carbohydrate metabolism",0.0967741935483871,"Phosphatidylinositol Phosphate Metabolism","map00562",0.99449315557062,3,31,0.999914239810462,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
allo-Inositol;
D-chiro-Inositol;
D-myo-Inositol 4-phosphate;
myo-Inositol;
Ins;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
1D-chiro-inositol;
D-glucopyranose 6-phosphate;
myo-Inositol;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
CHI;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"43","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.996324155455684,2,26,0.999914239810462,1,"Lipoamide;
D-threo-isocitrate;
5-(1,2-dithiolan-3-yl)pentanamide;
Lysozyme"
"44","1.1 Carbohydrate metabolism",0.0789473684210526,"Pyruvate metabolism","map00620",0.999096444264684,3,38,0.999914239810462,1,"Adenosine monophosphate;
Glutathione;
Lipoamide;
Adenosine monophosphate;
Glutathione;
5-(1,2-dithiolan-3-yl)pentanamide;
Lysozyme;
Glutathionate(1-);
Vidarabine phosphate"
"45","1.3 Lipid metabolism",0.0555555555555556,"Fatty acid Metabolism","map00071",0.999782064411273,2,36,0.999914239810462,1,"L-Carnitine;
Adenosine monophosphate;
Adenosine monophosphate;
(S)-carnitinium;
Vidarabine phosphate"
"46","1.8 Metabolism of cofactors and vitamins",0.0555555555555556,"Porphyrin Metabolism","map00860",0.999782064411273,2,36,0.999914239810462,1,"Porphobilinogen;
Ammonia"
"47","1.3 Lipid metabolism",0.0540540540540541,"Steroidogenesis","map00140",0.999836822084191,2,37,0.999914239810462,1,"5alpha-Tetrahydrocortisol;
Tetrahydrocortisol;
Progesterone;
3b-Allotetrahydrocortisol;
pregn-4-ene-3,20-dione;
5a-Tetrahydrocortisol"
"48","1.3 Lipid metabolism",0.0833333333333333,"Primary bile acid biosynthesis","map00120",0.999914239810462,5,60,0.999914239810462,1,"Taurine;
Ursodeoxycholic acid;
Allochenodeoxycholic acid;
Allodeoxycholic acid;
3b,12a-Dihydroxy-5a-cholanoic acid;
3a,7a-Dihydroxycholanoic acid;
Chenodeoxycholic acid;
3b,7a-Dihydroxy-5b-cholanoic acid;
3a,12b-Dihydroxy-5b-cholanoic acid;
3b,12a-Dihydroxy-5b-cholanoic acid;
Isoursodeoxycholic acid;
Deoxycholic acid;
3'-AMP;
3beta,12beta-Dihydroxy-5beta-cholanoic acid;
TAU;
N-(3alpha,7alpha-dihydroxy-5beta-cholan-24-oyl)-taurine;
3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3'-AMP;
3beta,7beta-Dihydroxy-5beta-cholan-24-oic Acid;
3b,12a-Dihydroxy-5b-cholanoic acid;
3b,7a-Dihydroxy-5b-cholanoic acid;
3alpha,7beta-Dihydroxy-5beta-cholan-24-oic Acid;
3b,12a-Dihydroxy-5a-cholanoic acid;
3a,12b-Dihydroxy-5b-cholanoic acid;
3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3beta,12beta-Dihydroxy-5beta-cholan-24-oic Acid;
3,7-Dihydroxycholan-24-oic acid;
3alpha,12beta-Dihydroxy-5alpha-cholan-24-oic Acid;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
