"","kegg classifier","Detected versus pathway total ratio","kegg_pathwayname","pathwayId","Pval","Num_In_Path","Total_In_Path","Pval_FDR","Pval_Holm","Detected_metabolites"
"22","1.8 Metabolism of cofactors and vitamins",0.294117647058824,"Vitamin B6 Metabolism","map00750",0.654321369105078,5,17,0.999997691975387,1,"Pyridoxal;
Ammonia;
Pyridoxamine;
PXA;
3-Hydroxy-2-methylpyridine-4,5-dicarboxylate;
2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate"
"23","1.8 Metabolism of cofactors and vitamins",0.285714285714286,"Thiamine Metabolism","map00730",0.696719044934415,2,7,0.999997691975387,1,"Thiamine monophosphate;
Adenosine monophosphate;
Adenosine monophosphate;
Thiamine monophosphate;
Vidarabine phosphate"
"24","1.5 Amino acid metabolism",0.28,"Lysine degradation","map00310",0.709355595413427,7,25,0.999997691975387,1,"Aminoadipic acid;
D-Pipecolic acid;
Pipecolic acid;
Glutamate;
L-Lysine;
Allysine;
D-Glutamic acid;
D-Lysine;
Lipoamide;
D-Glutamic acid;
L-Glutamate;
5-(1,2-dithiolan-3-yl)pentanamide;
2AMAS;
DL-Glutamate;
S-Glutaryldihydrolipoamide;
Pipecolic acid;
Aminoadipic acid;
2-amino-hexanedioic acid;
Lysozyme;
L-Lysine;
2-amino-hexanedioic acid;
L-Pipecolic acid;
2-Aminoadipic acid;
L-2-Amino-6-oxohexanoic acid"
"25","1.6 Metabolism of other amino acids",0.25,"Taurine and Hypotaurine Metabolism","map00430",0.777057021539021,3,12,0.999997691975387,1,"Taurine;
3-Sulfinoalanine;
L-Cysteine;
D-Cysteine;
cysteine;
TAU;
3-Sulfinoalanine;
Cysteine;
Cysteine sulfinic acid"
"26","1.3 Lipid metabolism",0.25,"Biosynthesis of unsaturated fatty acids","map01040",0.788201203291527,4,16,0.999997691975387,1,"Dodecanoic acid;
L-Acetylcarnitine;
Capric acid;
L-Carnitine;
DDCX;
Capric acid;
(S)-carnitinium;
(3R)-3-acetyloxy-4-(trimethylazaniumyl)butanoate;
(3R)-3-acetyloxy-4-(trimethylazaniumyl)butanoate;
(3S)-3-acetoxy-4-(trimethylammonio)butyrate;
Capric acid;
Acetyl-D-carnitine;
DL-Acetylcarnitine"
"27","1.1 Carbohydrate metabolism",0.259259259259259,"Glycolysis / Gluconeogenesis","map00010",0.789324511162215,7,27,0.999997691975387,1,"L-Galactose;
2,3-Diphosphoglyceric acid;
beta-D-Glucose 6-phosphate;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
Mannose 6-phosphate;
Glyceric acid 1,3-biphosphate;
D-Glucose;
alpha-D-Glucose;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
Fructose 6-phosphate;
beta-D-Galactose;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Fructose 6-phosphate;
beta-D-Glucose 6-phosphate;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
[(2R,3R,4S,5S)-3,4,5,6-Tetrahydroxyoxan-2-yl]methyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Gulose;
D-fructose 6-phosphate;
D-mannose 6-phosphate;
alpha-D-glucose 6-phosphate;
Glucose"
"28","Deleted pathways from Kegg",0.259259259259259,"Androgen and Estrogen Metabolism","map00150",0.789324511162215,7,27,0.999997691975387,1,"19-Hydroxytestosterone;
Dehydroandrosterone;
19-Oxotestosterone;
Testosterone;
19-Hydroxyandrost-4-ene-3,17-dione;
Dehydroepiandrosterone;
Androstenedione;
17-Hydroxyprogesterone;
androst-4-ene-3,17-dione;
17-hydroxypregn-4-ene-3,20-dione;
17beta-hydroxyandrost-4-en-3-one;
3beta-hydroxyandrost-5-en-17-one;
17beta,19-dihydroxyandrost-4-en-3-one;
Testosterone-d3;
3beta-hydroxyandrost-5-en-17-one;
17-hydroxypregn-4-ene-3,20-dione;
Epitestosterone;
(8R,9R,10R,13S,14S)-10,13-Dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-3,17-dione"
"29","1.3 Lipid metabolism",0.243243243243243,"Steroidogenesis","map00140",0.86695540333133,9,37,0.999997691975387,1,"21-Hydroxy-5b-pregnane-3,11,20-trione;
Cortexolone;
5alpha-Tetrahydrocortisol;
11a-Hydroxyprogesterone;
Corticosterone;
Tetrahydrocortisol;
Progesterone;
11beta-Hydroxyprogesterone;
Deoxycorticosterone;
21-Deoxycortisol;
3b-Allotetrahydrocortisol;
17-Hydroxyprogesterone;
Reichsteins Substance S;
11a-Hydroxyprogesterone;
11beta,21-dihydroxypregn-4-ene-3,20-dione;
11-deoxycorticosterone;
pregn-4-ene-3,20-dione;
17-hydroxypregn-4-ene-3,20-dione;
11beta-hydroxypregn-4-ene-3,20-dione;
11-deoxycortisol;
21-Hydroxy-5b-pregnane-3,11,20-trione;
5a-Tetrahydrocortisol;
17,21-dihydroxypregn-4-ene-3,20-dione;
21-hydroxypregn-4-ene-3,20-dione;
17-hydroxypregn-4-ene-3,20-dione;
11beta,21-dihydroxypregn-4-ene-3,20-dione;
11beta-Hydroxy-4-pregnen-3,20-dione;
17-(2-Hydroxyacetyl)-10,13-dimethyl-1,2,6,7,8,9,11,12,14,15,16,17-dodecahydrocyclopenta[a]phenanthren-3-one"
"30","1.6 Metabolism of other amino acids",0.217391304347826,"Selenocompound metabolism","map00450",0.892578399050181,5,23,0.999997691975387,1,"Selenocystine;
Selenocystathionine;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
D-Alanine;
L-Alanine;
Adenosine monophosphate;
Ammonia;
D-Ala;
Adenosine monophosphate;
(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein);
L-selenocystathionine;
Alanine;
SeCysta;
Vidarabine phosphate"
"31","1.8 Metabolism of cofactors and vitamins",0.1875,"Ubiquinone Biosynthesis","map00130",0.919172315302462,3,16,0.999997691975387,1,"Ubiquinone-1;
S-Adenosylhomocysteine;
4-Hydroxybenzoic acid;
AdoHcy;
4-hydroxybenzoate;
4-Hydroxybenzoic acid;
4-Hydroxybenzoic acid;
Ubiquinone-2;
Ubiquinones"
"32","1.8 Metabolism of cofactors and vitamins",0.2,"Pterine Biosynthesis","map00790",0.931436007892574,5,25,0.999997691975387,1,"6-Lactoyltetrahydropterin;
Tetrahydrobiopterin;
Dihydrobiopterin;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
BH4;
7.8-dihydropterin;
7,8-BH2;
1-hydroxy-2-Oxopropyl tetrahydropterin;
7,8-BH2;
(6S)-2-Amino-6-[(1S,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydro-3H-pteridin-4-one;
7,8-dihydroneopterin 3'-phosphate"
"33","1.1 Carbohydrate metabolism",0.2,"Galactose Metabolism","map00052",0.931436007892574,5,25,0.999997691975387,1,"L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
D-Galactose;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
allo-Inositol;
D-chiro-Inositol;
beta-D-Galactose;
myo-Inositol;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Ins;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
alpha-D-mannose 1-phosphate;
1D-chiro-inositol;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
D-Glucose;
D-glucopyranose 6-phosphate;
myo-Inositol;
G6P;
Glucose 1-phosphate;
D-Mannose 1-phosphate;
CHI;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Glucose"
"34","1.8 Metabolism of cofactors and vitamins",0.176470588235294,"Riboflavin Metabolism","map00740",0.938410311776029,3,17,0.999997691975387,1,"Quinone;
Dimethylbenzimidazole;
Adenosine monophosphate;
Adenosine monophosphate;
p-benzoquinone;
Vidarabine phosphate"
"35","1.1 Carbohydrate metabolism",0.226415094339623,"Starch and sucrose metabolism","map00500",0.942164192741641,12,53,0.999997691975387,1,"O-Phosphoethanolamine;
L-Galactose;
D-Mannose 1-phosphate;
Galactose 1-phosphate;
D-Mannose;
Phosphorylcholine;
D-Galactose;
Glyceric acid 1,3-biphosphate;
D-Glucose;
alpha-D-Glucose;
D-Fructose;
Donepezil metabolite M4;
Glucose 6-phosphate;
D-Glucose-6-Phosphate;
L-Gulose;
Allose;
beta-D-Galactose;
Isovalerylglucuronide;
Dolichyl phosphate D-mannose;
beta-D-glucose;
Beta-D-Fructose 6-phosphate;
O-Phosphoethanolamine;
alpha-D-Glucose;
alpha-D-galactose 1-phosphate;
ChoP;
alpha-D-mannose 1-phosphate;
alpha-D-galactose;
D-Fructose;
D-Mannose;
G1P;
DHCE;
D-Glucose;
D-glucopyranose 6-phosphate;
D-Tagatose 6-phosphate;
G6P;
Glucose 1-phosphate;
Isovaleryglucuronide;
D-Mannose 1-phosphate;
Dihydroceramide;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate;
beta-D-Glucose 1-phosphate;
D-Fructofuranose;
D-Gulose;
Fructose-6-Phosphate (closed form);
L-threo-sphinganine;
Glucose"
"36","1.3 Lipid metabolism",0.204545454545455,"Steroid Biosynthesis","map00100",0.964084188305768,9,44,0.999997691975387,1,"Zymosterol intermediate 2;
7-Dehydrodesmosterol;
Mevalonic acid;
5,6-trans-Vitamin D3;
Desmosterol;
7-Dehydrocholesterol;
Lumisterol 3;
5alpha-Cholesta-7,24-dien-3beta-ol;
Vitamin D3;
8-Dehydrocholesterol;
Mevalonic acid-5P;
Phosphomevalonic acid;
(3beta,5alpha)-cholesta-7,24-dien-3-ol;
(R)-Mevalonic acid 5-phosphate;
3R-methyl-3,5-dihydroxy-pentanoic acid;
cholest-5,24-dien-3beta-ol;
7-dehydroCHOL;
5alpha-cholesta-8,24-dien-3beta-ol;
7-Dehydrodesmosterol;
(5Z,7E)-(3S)-9,10-seco-5,7,10(19)-cholestatrien-3-ol;
8-Dehydrocholesterol;
7-Dehydrocholesterol;
(5Z,7E)-(3S)-9,10-seco-5,7,10(19)-cholestatrien-3-ol;
3R-methyl-3-hydroxypentanoic acid 5-phosphate;
5alpha-cholesta-8,24-dien-3beta-ol;
5-alpha-Cholesta-7,24-dien-3-beta-ol;
Provitina;
delta-24-Cholesterol"
"37","1.5 Amino acid metabolism",0.196078431372549,"Valine, leucine and isoleucine degradation","map00280",0.980795386622635,10,51,0.999997691975387,1,"3-Aminoisobutanoic acid;
L-Alloisoleucine;
(R)-beta-Aminoisobutyric acid;
D-Leucine;
(S)-beta-Aminoisobutyric acid;
(±)-erythro-Isoleucine;
Glutamate;
L-Leucine;
Pyridoxal;
D-Glutamic acid;
L-Valine;
L-Isoleucine;
Lipoamide;
L-Leucine;
D-Glutamic acid;
L-Glutamate;
(R)-beta-Aminoisobutyric acid;
2S-Amino-3S-methylpentanoic acid;
5-(1,2-dithiolan-3-yl)pentanamide;
8-[(2-methylpropanoyl)sulfanyl]-6-sulfanyloctanamide;
DL-Glutamate;
2-Amino-3-methylbutanoic acid;
3-Aminoisobutanoic acid;
S-(3-Methylbutanoyl)-dihydrolipoamide-E;
S-(2-Methylbutanoyl)-dihydrolipoamide;
(S)-b-aminoisobutyric acid;
alloisoleucine;
Lysozyme;
2S-Amino-3S-methylpentanoic acid;
L-Valine;
(R)-b-aminoisobutyric acid;
3-amino-3-methyl-propionic acid;
D-Valine"
"38","1.8 Metabolism of cofactors and vitamins",0.130434782608696,"One carbon pool by folate","map00670",0.989192508820348,3,23,0.999997691975387,1,"N-Formyl-L-glutamic acid;
Glutamate;
D-Glutamic acid;
Ammonia;
D-Glutamic acid;
L-Glutamate;
DL-Glutamate"
"39","1.3 Lipid metabolism",0.111111111111111,"Glycerolipid Metabolism","map00561",0.98970367174565,2,18,0.999997691975387,1,"Quinone;
p-benzoquinone;
2-hexadecanoyl-sn-glycerol"
"40","1.2 Energy metabolism",0.105263157894737,"Sulfur metabolism","map00920",0.992627194369906,2,19,0.999997691975387,1,"Phenol sulphate;
bisulfite;
Phenol sulphate;
Phenol sulphate;
bisulfite"
"41","1.1 Carbohydrate metabolism",0.147058823529412,"Propanoate metabolism","map00640",0.992989052764716,5,34,0.999997691975387,1,"beta-Alanine;
Pantetheine;
Glutamate;
Adenosine monophosphate;
D-Glutamic acid;
L-Valine;
D-Glutamic acid;
L-Glutamate;
Adenosine monophosphate;
b-Ala;
DL-Glutamate;
2-Amino-3-methylbutanoic acid;
L-Valine;
Vidarabine phosphate;
D-Valine"
"42","1.3 Lipid metabolism",0.12,"Phospholipid Biosynthesis","map00564",0.994146445647159,3,25,0.999997691975387,1,"Glycerylphosphorylethanolamine;
Phosphorylcholine;
Choline;
Cho;
GPETA;
ChoP"
"43","1.3 Lipid metabolism",0.171875,"Arachidonic Acid Metabolism","map00590",0.997346885702665,11,64,0.999997691975387,1,"Prostaglandin A2;
Prostaglandin B2;
12-Keto-leukotriene B4;
Arachidonic acid;
Glutamate;
Prostaglandin J2;
D-Glutamic acid;
Glutathione;
Delta-12-Prostaglandin J2;
15-Deoxy-d-12,14-PGJ2;
5Z,8Z,11Z,14Z-eicosatetraenoic acid;
D-Glutamic acid;
L-Glutamate;
Glutathione;
GSSG;
DL-Glutamate;
11-oxo-15S-hydroxy-5Z,9,13E-prostatrienoic acid;
9-oxo-15S-hydroxy-5Z,11Z,13E-prostatrienoic acid;
12-dehydro-leukotriene B4;
9-oxo-15S-hydroxy-5Z,10Z,13E-prostatrienoic acid;
15S-hydroxy-9-oxo-5Z,8(12),13E-prostatrienoic acid;
11-oxo-15S-hydroxy-5Z,9Z,13E-prostatrienoic acid;
11-oxo-5Z,9,12E,14E-prostatetraenoic acid;
5,8,11,14-eicosatetraenoic acid;
(5Z)-11-Oxoprosta-5,9,12,14-tetraene-1-oic acid;
9-oxo-15S-hydroxy-5Z,10Z,13E-prostatrienoic acid;
12-Keto-leukotriene B4;
PGB2;
11-oxo-15S-hydroxy-5Z,9Z,13E-prostatrienoic acid;
11-oxo-5Z,9,12E,14E-prostatetraenoic acid;
9-oxo-15S-hydroxy-5Z,11Z,13E-prostatrienoic acid;
Glutathionate(1-);
(15S)-Prostaglandin A2;
5,8,11,14-Icosatetraenoic Acid;
(E)-7-[(5R)-5-[(E)-3-Hydroxyoct-1-enyl]-4-oxocyclopent-2-en-1-yl]hept-5-enoic acid;
(E)-7-[(1S,5E)-5-(3-Hydroxyoctylidene)-4-oxocyclopent-2-en-1-yl]hept-5-enoic acid;
Prostaglandin A-2;
Prostaglandin B-2"
"44","1.1 Carbohydrate metabolism",0.0967741935483871,"Phosphatidylinositol Phosphate Metabolism","map00562",0.999136044869054,3,31,0.999997691975387,1,"myo-Inositol 6-phosphate;
myo-Inositol 1-phosphate;
D-myo-Inositol 3-phosphate;
neo-Inositol;
muco-Inositol;
epi-Inositol;
scyllo-Inositol;
Levoinositol;
Glucose 6-phosphate;
cis-Inositol;
allo-Inositol;
D-chiro-Inositol;
D-myo-Inositol 4-phosphate;
myo-Inositol;
Ins;
1D-myo-inositol 3-phosphate;
1D-myo-inositol 1-phosphate;
1D-myo-inositol 4-phosphate;
1D-chiro-inositol;
D-glucopyranose 6-phosphate;
myo-Inositol;
D-myo-Inositol 4-phosphate;
G6P;
D-myo-Inositol 3-phosphate;
CHI;
(2,3,4,5,6-Pentahydroxycyclohexyl) dihydrogen phosphate;
(2R,3R,4S,5R)-2,3,4,5-Tetrahydroxy-6-oxohexyl dihydrogen phosphate"
"45","1.1 Carbohydrate metabolism",0.0769230769230769,"Citric Acid Cycle","map00020",0.999335530438654,2,26,0.999997691975387,1,"Lipoamide;
D-threo-isocitrate;
5-(1,2-dithiolan-3-yl)pentanamide;
Lysozyme"
"46","1.1 Carbohydrate metabolism",0.105263157894737,"Pyruvate metabolism","map00620",0.999489885238554,4,38,0.999997691975387,1,"Adenosine monophosphate;
Glutathione;
Lipoamide;
Adenosine monophosphate;
Glutathione;
5-(1,2-dithiolan-3-yl)pentanamide;
8-(acetylsulfanyl)-6-sulfanyloctanamide;
Lysozyme;
Glutathionate(1-);
Vidarabine phosphate"
"47","1.3 Lipid metabolism",0.0833333333333333,"Fatty acid Metabolism","map00071",0.999836129360013,3,36,0.999997691975387,1,"L-Carnitine;
Adenosine monophosphate;
Adenosine monophosphate;
2E-octenoyl-CoA;
(S)-carnitinium;
Vidarabine phosphate"
"48","1.8 Metabolism of cofactors and vitamins",0.0555555555555556,"Porphyrin Metabolism","map00860",0.999981675911479,2,36,0.999997691975387,1,"Porphobilinogen;
Ammonia"
"49","1.3 Lipid metabolism",0.0833333333333333,"Primary bile acid biosynthesis","map00120",0.999997691975387,5,60,0.999997691975387,1,"Taurine;
Ursodeoxycholic acid;
Allochenodeoxycholic acid;
Allodeoxycholic acid;
3b,12a-Dihydroxy-5a-cholanoic acid;
3a,7a-Dihydroxycholanoic acid;
Chenodeoxycholic acid;
3b,7a-Dihydroxy-5b-cholanoic acid;
3a,12b-Dihydroxy-5b-cholanoic acid;
3b,12a-Dihydroxy-5b-cholanoic acid;
Isoursodeoxycholic acid;
Deoxycholic acid;
3'-AMP;
3beta,12beta-Dihydroxy-5beta-cholanoic acid;
TAU;
N-(3alpha,7alpha-dihydroxy-5beta-cholan-24-oyl)-taurine;
3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3'-AMP;
3beta,7beta-Dihydroxy-5beta-cholan-24-oic Acid;
3b,12a-Dihydroxy-5b-cholanoic acid;
3b,7a-Dihydroxy-5b-cholanoic acid;
3alpha,7beta-Dihydroxy-5beta-cholan-24-oic Acid;
3b,12a-Dihydroxy-5a-cholanoic acid;
3a,12b-Dihydroxy-5b-cholanoic acid;
3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic Acid;
3beta,12beta-Dihydroxy-5beta-cholan-24-oic Acid;
3,7-Dihydroxycholan-24-oic acid;
3alpha,12beta-Dihydroxy-5alpha-cholan-24-oic Acid;
[(2R,5R)-5-(6-Aminopurin-9-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] dihydrogen phosphate"
